"bgc_id"	"on_contig_edge"	"length_nt"	"gcf_id"	"orig_folder"	"orig_filename"
1972	0	41137	1182	GCA_014279595.1	CP047943.1.region002.gbk
1973	0	20948	897	GCA_014279595.1	CP047943.1.region003.gbk
1974	0	19390	408	GCA_014279615.1	CP047944.1.region001.gbk
1975	0	20909	897	GCA_014279615.1	CP047944.1.region002.gbk
1976	0	19441	408	GCA_014279635.1	CP047949.1.region001.gbk
1977	0	20909	897	GCA_014279635.1	CP047949.1.region002.gbk
1978	0	18870	459	GCA_014279655.1	CP047946.1.region001.gbk
1979	0	18885	408	GCA_014279655.1	CP047946.1.region002.gbk
1980	0	18917	18	GCA_014279655.1	CP047946.1.region003.gbk
1981	0	41095	1329	GCA_014279655.1	CP047946.1.region004.gbk
1982	0	55864	1544	GCA_014279655.1	CP047946.1.region005.gbk
1983	0	25154	7	GCA_014279655.1	CP047946.1.region006.gbk
1984	0	20909	897	GCA_014279655.1	CP047946.1.region007.gbk
1985	0	19500	408	GCA_014279755.1	CP047951.1.region001.gbk
1986	0	20909	897	GCA_014279755.1	CP047951.1.region002.gbk
1987	0	18893	408	GCA_014279775.1	CP047961.1.region001.gbk
1988	0	41095	1099	GCA_014279775.1	CP047961.1.region002.gbk
1989	0	20909	897	GCA_014279775.1	CP047961.1.region003.gbk
1990	0	23198	59	GCA_014279795.1	CP047945.1.region001.gbk
1991	0	41095	1152	GCA_014279795.1	CP047945.1.region002.gbk
1992	0	19170	408	GCA_014279795.1	CP047945.1.region003.gbk
1993	0	20942	447	GCA_014279795.1	CP047945.1.region004.gbk
1994	0	15360	69	GCA_014279815.1	CP047941.1.region001.gbk
1995	0	20083	408	GCA_014279815.1	CP047941.1.region002.gbk
1996	0	20918	447	GCA_014279815.1	CP047941.1.region003.gbk
1997	0	23198	293	GCA_014279815.1	CP047941.1.region004.gbk
1998	0	20282	17	GCA_014279835.1	CP047942.1.region001.gbk
1999	0	19750	408	GCA_014279835.1	CP047942.1.region002.gbk
2000	0	41095	1099	GCA_014279835.1	CP047942.1.region003.gbk
2001	0	20909	897	GCA_014279835.1	CP047942.1.region004.gbk
2002	0	18731	897	GCA_014279855.1	CP047953.1.region001.gbk
2003	0	21260	408	GCA_014279855.1	CP047953.1.region002.gbk
2004	0	57195	1499	GCA_014279875.1	CP047952.1.region001.gbk
2005	0	41095	1070	GCA_014279875.1	CP047952.1.region002.gbk
2006	0	19594	408	GCA_014279875.1	CP047952.1.region003.gbk
2007	0	32324	292	GCA_014279875.1	CP047952.1.region004.gbk
2008	0	20945	447	GCA_014279875.1	CP047952.1.region005.gbk
2009	0	19378	408	GCA_014279895.1	CP047954.1.region001.gbk
2010	0	20909	897	GCA_014279895.1	CP047954.1.region002.gbk
2011	0	20626	408	GCA_014279915.1	CP047947.1.region001.gbk
2012	0	20909	897	GCA_014279915.1	CP047947.1.region002.gbk
2013	0	41095	1152	GCA_014279955.1	CP047939.1.region001.gbk
2014	0	19496	408	GCA_014279955.1	CP047939.1.region002.gbk
2015	0	20909	897	GCA_014279955.1	CP047939.1.region003.gbk
2016	0	23345	331	GCA_014279975.1	CP047936.1.region001.gbk
2017	0	18749	408	GCA_014279975.1	CP047936.1.region002.gbk
2018	0	41104	1280	GCA_014279975.1	CP047936.1.region003.gbk
2019	0	20909	897	GCA_014279975.1	CP047936.1.region004.gbk
2020	0	22606	452	GCA_014279995.1	CP047935.1.region001.gbk
2021	0	18595	180	GCA_014279995.1	CP047935.1.region002.gbk
2022	0	41098	1093	GCA_014279995.1	CP047935.1.region003.gbk
2023	0	23081	317	GCA_014279995.1	CP047935.1.region004.gbk
2024	0	23632	116	GCA_014279995.1	CP047935.1.region005.gbk
2025	0	20282	181	GCA_014279995.1	CP047935.1.region006.gbk
2026	0	19012	408	GCA_014279995.1	CP047935.1.region007.gbk
2027	0	23384	331	GCA_014279995.1	CP047935.1.region008.gbk
2028	0	20909	897	GCA_014279995.1	CP047935.1.region009.gbk
2029	0	20624	408	GCA_014280015.1	CP047955.1.region001.gbk
2030	0	41089	1336	GCA_014280015.1	CP047955.1.region002.gbk
2031	0	20909	897	GCA_014280015.1	CP047955.1.region003.gbk
2032	0	23703	438	GCA_014280035.1	CP047957.1.region001.gbk
2033	0	19843	408	GCA_014280035.1	CP047957.1.region002.gbk
2034	0	23381	331	GCA_014280035.1	CP047957.1.region003.gbk
2035	0	20918	447	GCA_014280035.1	CP047957.1.region004.gbk
2036	0	20626	408	GCA_014280055.1	CP047956.1.region001.gbk
2037	0	20909	897	GCA_014280055.1	CP047956.1.region002.gbk
2038	0	19600	408	GCA_014280075.1	CP047950.1.region001.gbk
2039	0	20909	897	GCA_014280075.1	CP047950.1.region002.gbk
2040	0	43711	1215	GCA_014280095.1	CP047933.1.region001.gbk
2041	0	21410	670	GCA_014280095.1	CP047933.1.region002.gbk
2042	0	19840	408	GCA_014280095.1	CP047933.1.region003.gbk
2043	0	23381	331	GCA_014280095.1	CP047933.1.region004.gbk
2044	0	20942	447	GCA_014280095.1	CP047933.1.region005.gbk
2045	0	20282	240	GCA_014280095.1	CP047933.1.region006.gbk
2046	0	19339	408	GCA_014280115.1	CP047938.1.region001.gbk
2047	0	20909	897	GCA_014280115.1	CP047938.1.region002.gbk
2048	0	18389	408	GCA_014280175.1	CP047931.1.region001.gbk
2049	0	41089	1492	GCA_014280175.1	CP047931.1.region002.gbk
2050	0	20909	897	GCA_014280175.1	CP047931.1.region003.gbk
2051	0	26371	852	GCA_014280195.1	CP047960.1.region001.gbk
2052	0	20646	408	GCA_014280195.1	CP047960.1.region002.gbk
2053	0	41095	1336	GCA_014280195.1	CP047960.1.region003.gbk
2054	0	20909	897	GCA_014280195.1	CP047960.1.region004.gbk
2055	0	19527	408	GCA_014280215.1	CP047948.1.region001.gbk
2056	0	25041	1149	GCA_014280215.1	CP047948.1.region002.gbk
2057	0	20909	897	GCA_014280215.1	CP047948.1.region003.gbk
2058	0	19992	897	GCA_014280235.1	CP047940.1.region001.gbk
2059	0	41134	1343	GCA_014280235.1	CP047940.1.region002.gbk
2060	0	21350	408	GCA_014280235.1	CP047940.1.region003.gbk
2061	0	42409	1121	GCA_014280235.1	CP047940.1.region004.gbk
2062	0	19510	408	GCA_014304795.1	CP047932.1.region001.gbk
2063	0	23189	166	GCA_014304795.1	CP047932.1.region002.gbk
2064	0	20948	897	GCA_014304795.1	CP047932.1.region003.gbk
2065	0	18889	408	GCA_014304815.1	CP047958.1.region001.gbk
2066	0	20909	897	GCA_014304815.1	CP047958.1.region002.gbk
2067	0	19739	705	GCA_014489415.1	CP060822.1.region001.gbk
2068	0	19894	229	GCA_014489415.1	CP060822.1.region002.gbk
2069	0	41152	1502	GCA_014489415.1	CP060822.1.region003.gbk
2070	0	40727	1340	GCA_014489415.1	CP060822.1.region004.gbk
2071	0	47787	1736	GCA_014489415.1	CP060822.1.region005.gbk
2072	0	49819	1671	GCA_014489415.1	CP060822.1.region006.gbk
2073	0	21923	241	GCA_014489415.1	CP060822.1.region007.gbk
2074	0	41232	58	GCA_014489415.1	CP060822.1.region008.gbk
2075	0	77756	1562	GCA_014489415.1	CP060822.1.region009.gbk
2076	0	41318	1261	GCA_014489415.1	CP060822.1.region010.gbk
2077	1	40285	1096	GCA_014489415.1	CP060822.1.region011.gbk
2078	0	21935	487	GCA_014489865.2	CP091467.1.region001.gbk
2079	0	20903	119	GCA_014489865.2	CP091467.1.region002.gbk
2080	0	41140	1308	GCA_014489865.2	CP091467.1.region003.gbk
2081	0	42316	305	GCA_014489865.2	CP091467.1.region004.gbk
2082	0	41271	1042	GCA_015245355.1	CP063311.1.region001.gbk
2083	0	18934	390	GCA_015245355.1	CP063311.1.region002.gbk
2084	0	26011	188	GCA_015245355.1	CP063311.1.region003.gbk
2085	0	51559	1746	GCA_015245355.1	CP063311.1.region004.gbk
2086	0	42395	649	GCA_015245355.1	CP063311.1.region005.gbk
2087	0	46909	1676	GCA_015245355.1	CP063311.1.region006.gbk
2088	0	21284	1456	GCA_015245355.1	CP063311.1.region007.gbk
2089	0	19506	897	GCA_015840335.1	CP060395.1.region001.gbk
2090	0	21350	408	GCA_015840335.1	CP060395.1.region002.gbk
2091	0	41059	1438	GCA_015840335.1	CP060395.1.region003.gbk
2092	0	45262	1353	GCA_015840525.1	CP060396.1.region001.gbk
2093	0	43300	1272	GCA_015840525.1	CP060396.1.region002.gbk
2094	0	41104	1277	GCA_015840525.1	CP060396.1.region003.gbk
2095	0	20120	897	GCA_015840525.1	CP060396.1.region004.gbk
2096	0	11260	45	GCA_015840525.1	CP060396.1.region005.gbk
2097	0	21230	408	GCA_015840525.1	CP060396.1.region006.gbk
2098	0	43819	1119	GCA_015840525.1	CP060396.1.region007.gbk
2099	0	41104	1269	GCA_015840715.1	CP060397.1.region001.gbk
2100	0	19878	749	GCA_015840715.1	CP060397.1.region002.gbk
2101	0	44077	1686	GCA_015840715.1	CP060397.1.region003.gbk
2102	0	19047	897	GCA_015840715.1	CP060397.1.region004.gbk
2103	0	60142	1757	GCA_015840715.1	CP060397.1.region005.gbk
2104	0	59884	1488	GCA_015840715.1	CP060397.1.region006.gbk
2105	0	21872	424	GCA_015840715.1	CP060397.1.region007.gbk
2106	0	21413	242	GCA_015840715.1	CP060397.1.region008.gbk
2107	0	20033	897	GCA_015840915.1	CP060398.1.region001.gbk
2108	0	41104	1277	GCA_015840915.1	CP060398.1.region002.gbk
2109	0	11260	3	GCA_015840915.1	CP060398.1.region003.gbk
2110	0	21230	408	GCA_015840915.1	CP060398.1.region004.gbk
2111	0	44770	1353	GCA_015840915.1	CP060398.1.region005.gbk
2112	0	43300	1272	GCA_015840915.1	CP060398.1.region006.gbk
2113	0	20207	408	GCA_015841355.1	CP064908.1.region001.gbk
2114	0	20939	897	GCA_015841355.1	CP064908.1.region002.gbk
2115	0	41098	1375	GCA_015841355.1	CP064908.1.region003.gbk
2116	0	19079	400	GCA_016403105.1	CP046155.1.region001.gbk
2117	0	41092	1417	GCA_016403105.1	CP046155.1.region002.gbk
2118	0	20927	522	GCA_016403105.1	CP046155.1.region003.gbk
2119	0	22286	582	GCA_016446395.1	CP051168.1.region001.gbk
2120	0	16910	326	GCA_016446395.1	CP051168.1.region002.gbk
2121	0	47522	512	GCA_016446395.1	CP051168.1.region003.gbk
2122	0	33910	598	GCA_016446395.1	CP051168.1.region004.gbk
2123	0	42299	223	GCA_016446395.1	CP051168.1.region005.gbk
2124	0	20189	688	GCA_016446395.1	CP051168.1.region006.gbk
2125	0	20933	426	GCA_016446395.1	CP051168.1.region007.gbk
2126	0	42313	71	GCA_016745315.2	CP066886.2.region001.gbk
2127	0	20963	119	GCA_016745315.2	CP066886.2.region002.gbk
2128	0	38807	577	GCA_016745315.2	CP066886.2.region003.gbk
2129	0	20927	506	GCA_016919485.1	CP070366.1.region001.gbk
2130	0	60875	1775	GCA_016919485.1	CP070366.1.region002.gbk
2131	0	19938	543	GCA_017086385.1	CP070960.1.region001.gbk
2132	0	19485	781	GCA_017086385.1	CP070960.1.region002.gbk
2133	0	21929	209	GCA_017086385.1	CP070960.1.region003.gbk
2134	1	61808	1732	GCA_017164015.1	CP071065.1.region001.gbk
2135	0	43605	1561	GCA_017164015.1	CP071065.1.region002.gbk
2136	0	15898	497	GCA_017164015.1	CP071065.1.region003.gbk
2137	0	43484	594	GCA_017164015.1	CP071065.1.region004.gbk
2138	0	51873	1733	GCA_017164015.1	CP071065.1.region005.gbk
2139	0	45500	1605	GCA_017164015.1	CP071065.1.region006.gbk
2140	0	50589	1200	GCA_017164015.1	CP071065.1.region007.gbk
2141	0	23321	140	GCA_017164015.1	CP071065.1.region008.gbk
2142	0	39986	1559	GCA_017164015.1	CP071065.1.region009.gbk
2143	0	40869	1242	GCA_017164015.1	CP071065.1.region010.gbk
2144	0	127244	1744	GCA_017164015.1	CP071065.1.region011.gbk
2145	0	18588	158	GCA_017164015.1	CP071065.1.region012.gbk
2146	0	22243	66	GCA_017164015.1	CP071065.1.region013.gbk
2147	0	53346	1646	GCA_017164015.1	CP071065.1.region014.gbk
2148	0	20243	260	GCA_017164015.1	CP071065.1.region015.gbk
2149	0	52183	1642	GCA_017164015.1	CP071065.1.region016.gbk
2150	0	78767	1797	GCA_017164015.1	CP071065.1.region017.gbk
2151	0	20785	301	GCA_017164015.1	CP071065.1.region018.gbk
2152	0	58416	1233	GCA_017164015.1	CP071065.1.region019.gbk
2153	0	49178	1470	GCA_017164015.1	CP071065.1.region020.gbk
2154	0	50904	832	GCA_017164015.1	CP071065.1.region021.gbk
2155	0	32328	1415	GCA_017164015.1	CP071065.1.region022.gbk
2156	0	75483	1704	GCA_017164015.1	CP071065.1.region023.gbk
2157	0	42377	1177	GCA_017164015.1	CP071065.1.region024.gbk
2158	0	47266	1654	GCA_017164015.1	CP071065.1.region025.gbk
2159	0	29478	183	GCA_017164015.1	CP071065.1.region026.gbk
2160	0	20933	672	GCA_017164015.1	CP071065.1.region027.gbk
2161	0	28419	137	GCA_017346795.1	CP050891.1.region001.gbk
2162	0	93091	1411	GCA_017346795.1	CP050891.1.region002.gbk
2163	0	42370	659	GCA_017346795.1	CP050891.1.region003.gbk
2164	0	40833	1040	GCA_017346795.1	CP050891.1.region004.gbk
2165	0	51320	1731	GCA_017346795.1	CP050891.1.region005.gbk
2166	0	21774	791	GCA_017346795.1	CP050891.1.region006.gbk
2167	0	18860	127	GCA_017346795.1	CP050891.1.region007.gbk
2168	0	20933	194	GCA_017346795.1	CP050891.1.region008.gbk
2169	0	22099	66	GCA_017346795.1	CP050891.1.region009.gbk
2170	0	43681	1500	GCA_017346795.1	CP050891.1.region010.gbk
2171	0	22411	550	GCA_017346795.1	CP050891.1.region011.gbk
2172	0	23288	139	GCA_017346795.1	CP050891.1.region012.gbk
2173	0	42837	861	GCA_017346795.1	CP050891.1.region013.gbk
2174	0	42262	350	GCA_017346795.1	CP050891.1.region014.gbk
2175	0	66918	1366	GCA_017346795.1	CP050891.1.region015.gbk
2176	0	41363	350	GCA_017346815.1	CP050882.1.region001.gbk
2177	0	88009	1465	GCA_017346815.1	CP050882.1.region002.gbk
2178	0	41067	578	GCA_017346815.1	CP050882.1.region003.gbk
2179	0	20840	791	GCA_017346815.1	CP050882.1.region004.gbk
2180	0	45816	1500	GCA_017346815.1	CP050882.1.region005.gbk
2181	0	42268	1176	GCA_017346815.1	CP050882.1.region006.gbk
2182	0	22058	66	GCA_017346815.1	CP050882.1.region007.gbk
2183	0	18070	194	GCA_017346815.1	CP050882.1.region008.gbk
2184	0	23183	20	GCA_017346815.1	CP050882.1.region009.gbk
2185	0	40588	659	GCA_017346815.1	CP050882.1.region010.gbk
2186	0	20831	321	GCA_017346815.1	CP050882.1.region011.gbk
2187	0	143436	1870	GCA_017346815.1	CP050882.1.region012.gbk
2188	0	46429	819	GCA_017346815.1	CP050882.1.region013.gbk
2189	0	27782	587	GCA_017346815.1	CP050882.1.region014.gbk
2190	0	52128	1731	GCA_017346815.1	CP050882.1.region015.gbk
2191	0	27474	85	GCA_017346835.1	CP050884.1.region001.gbk
2192	0	51953	1731	GCA_017346835.1	CP050884.1.region002.gbk
2193	0	49787	871	GCA_017346835.1	CP050884.1.region003.gbk
2194	0	40894	350	GCA_017346835.1	CP050884.1.region004.gbk
2195	0	44003	1007	GCA_017346835.1	CP050884.1.region005.gbk
2196	0	42912	1120	GCA_017346835.1	CP050884.1.region006.gbk
2197	0	23183	20	GCA_017346835.1	CP050884.1.region007.gbk
2198	0	18803	127	GCA_017346835.1	CP050884.1.region008.gbk
2199	0	47161	765	GCA_017346835.1	CP050884.1.region009.gbk
2200	0	51136	1397	GCA_017346835.1	CP050884.1.region010.gbk
2201	0	42413	578	GCA_017346835.1	CP050884.1.region011.gbk
2202	0	46843	1500	GCA_017346835.1	CP050884.1.region012.gbk
2203	0	22253	162	GCA_017346835.1	CP050884.1.region013.gbk
2204	0	21914	791	GCA_017346835.1	CP050884.1.region014.gbk
2205	0	41019	1455	GCA_017346855.1	CP051188.1.region001.gbk
2206	0	40292	540	GCA_017346855.1	CP051188.1.region002.gbk
2207	0	44737	1500	GCA_017346855.1	CP051188.1.region003.gbk
2208	0	58760	1317	GCA_017346855.1	CP051188.1.region004.gbk
2209	0	19711	127	GCA_017346855.1	CP051188.1.region005.gbk
2210	0	44359	737	GCA_017346855.1	CP051188.1.region006.gbk
2211	0	19687	208	GCA_017346855.1	CP051188.1.region007.gbk
2212	0	42383	835	GCA_017346855.1	CP051188.1.region008.gbk
2213	0	52186	1731	GCA_017346855.1	CP051188.1.region009.gbk
2214	0	20933	194	GCA_017346855.1	CP051188.1.region010.gbk
2215	0	42954	1601	GCA_017346875.1	CP051528.1.region001.gbk
2216	0	37973	1037	GCA_017346875.1	CP051528.1.region002.gbk
2217	0	46327	1566	GCA_017346875.1	CP051528.1.region003.gbk
2218	0	32554	1	GCA_017346875.1	CP051528.1.region004.gbk
2219	0	42262	263	GCA_017346875.1	CP051528.1.region005.gbk
2220	0	48562	1211	GCA_017346875.1	CP051528.1.region006.gbk
2221	0	66547	1553	GCA_017346875.1	CP051528.1.region007.gbk
2222	0	52355	1731	GCA_017346875.1	CP051528.1.region008.gbk
2223	0	16330	614	GCA_017346875.1	CP051528.1.region009.gbk
2224	0	40529	656	GCA_017346875.1	CP051528.1.region010.gbk
2225	0	19923	395	GCA_017346875.1	CP051528.1.region011.gbk
2226	0	21908	199	GCA_017346875.1	CP051528.1.region012.gbk
2227	0	31033	19	GCA_017355425.1	CP070233.1.region001.gbk
2228	0	45729	1112	GCA_017355425.1	CP070233.1.region002.gbk
2229	0	39494	902	GCA_017355425.1	CP070233.1.region003.gbk
2230	0	21044	208	GCA_017355425.1	CP070233.1.region004.gbk
2231	0	43435	1548	GCA_017355425.1	CP070233.1.region005.gbk
2232	0	18216	295	GCA_017355425.1	CP070233.1.region006.gbk
2233	0	46349	1616	GCA_017355425.1	CP070233.1.region007.gbk
2234	0	41155	1437	GCA_017355425.1	CP070233.1.region008.gbk
2235	0	23243	126	GCA_017355425.1	CP070233.1.region009.gbk
2236	0	20831	842	GCA_017355425.1	CP070233.1.region010.gbk
2237	0	44607	1299	GCA_017355425.1	CP070233.1.region011.gbk
2238	0	47489	1602	GCA_017355425.1	CP070233.1.region012.gbk
2239	0	54622	1114	GCA_017355425.1	CP070233.1.region013.gbk
2240	0	22064	244	GCA_017355425.1	CP070233.1.region014.gbk
2241	0	54933	1731	GCA_017355425.1	CP070233.1.region015.gbk
2242	0	42262	537	GCA_017355425.1	CP070233.1.region016.gbk
2243	0	45877	1034	GCA_017355425.1	CP070233.1.region017.gbk
2244	0	23243	20	GCA_017355425.1	CP070234.1.region001.gbk
2245	0	70899	1739	GCA_017355425.1	CP070234.1.region002.gbk
2246	0	39553	1184	GCA_018128485.1	CP070897.1.region001.gbk
2247	0	20906	1048	GCA_018128485.1	CP070897.1.region002.gbk
2248	0	42349	1087	GCA_018128485.1	CP070897.1.region003.gbk
2249	0	40213	934	GCA_018128485.1	CP070897.1.region004.gbk
2250	0	42379	1567	GCA_018128485.1	CP070897.1.region005.gbk
2251	0	39196	1270	GCA_018128485.1	CP070897.1.region006.gbk
2252	0	42826	1542	GCA_018128485.1	CP070897.1.region007.gbk
2253	0	41627	1615	GCA_018128485.1	CP070897.1.region008.gbk
2254	0	41220	841	GCA_018128485.1	CP070897.1.region009.gbk
2255	0	41508	431	GCA_018128485.1	CP070897.1.region010.gbk
2256	0	41280	1098	GCA_018128485.1	CP070897.1.region011.gbk
2257	0	42205	992	GCA_018128485.1	CP070897.1.region012.gbk
2258	0	21473	51	GCA_018128485.1	CP070897.1.region013.gbk
2259	0	41866	1473	GCA_018128485.1	CP070897.1.region014.gbk
2260	0	41050	1382	GCA_018128485.1	CP070897.1.region015.gbk
2261	0	10375	62	GCA_018128505.1	CP071923.1.region001.gbk
2262	0	21185	480	GCA_018128505.1	CP071923.1.region002.gbk
2263	0	18690	229	GCA_018139025.1	CP073250.1.region001.gbk
2264	0	20115	241	GCA_018139025.1	CP073250.1.region002.gbk
2265	0	41904	549	GCA_018139025.1	CP073250.1.region003.gbk
2266	0	46133	1736	GCA_018139025.1	CP073250.1.region004.gbk
2267	0	20933	705	GCA_018139025.1	CP073250.1.region005.gbk
2268	0	77068	1562	GCA_018139025.1	CP073250.1.region006.gbk
2269	0	46843	1671	GCA_018139025.1	CP073250.1.region007.gbk
2270	0	39066	1096	GCA_018139025.1	CP073250.1.region008.gbk
2271	0	46300	989	GCA_018139025.1	CP073250.1.region009.gbk
2272	0	42323	999	GCA_018139025.1	CP073250.1.region010.gbk
2273	0	41104	1502	GCA_018139025.1	CP073250.1.region011.gbk
2274	0	21159	98	GCA_018141785.1	CP073341.1.region001.gbk
2275	0	20195	635	GCA_018141785.1	CP073341.1.region002.gbk
2276	0	20872	991	GCA_018141785.1	CP073341.1.region003.gbk
2277	0	40758	349	GCA_018141785.1	CP073341.1.region004.gbk
2278	0	11050	486	GCA_018141785.1	CP073341.1.region005.gbk
2279	0	44939	967	GCA_018141785.1	CP073341.1.region006.gbk
2280	0	48313	1520	GCA_018141785.1	CP073341.1.region007.gbk
2281	0	26630	873	GCA_018141785.1	CP073341.1.region008.gbk
2282	1	20966	429	GCA_018141785.1	CP073341.1.region009.gbk
2283	0	21095	1016	GCA_018282115.1	CP054306.1.region001.gbk
2284	0	19970	262	GCA_018282115.1	CP054306.1.region002.gbk
2285	0	20562	365	GCA_018282115.1	CP054306.1.region003.gbk
2286	0	20816	768	GCA_018282115.1	CP054306.1.region004.gbk
2287	0	41152	810	GCA_018282115.1	CP054306.1.region005.gbk
2288	0	31033	19	GCA_018295965.1	JABWAH010000001.1.region001.gbk
2289	0	45729	1112	GCA_018295965.1	JABWAH010000001.1.region002.gbk
2290	0	39494	902	GCA_018295965.1	JABWAH010000001.1.region003.gbk
2291	0	21041	208	GCA_018295965.1	JABWAH010000001.1.region004.gbk
2292	0	43437	1548	GCA_018295965.1	JABWAH010000001.1.region005.gbk
2293	0	18217	295	GCA_018295965.1	JABWAH010000001.1.region006.gbk
2294	0	46353	1616	GCA_018295965.1	JABWAH010000001.1.region007.gbk
2295	0	41155	1437	GCA_018295965.1	JABWAH010000001.1.region008.gbk
2296	0	23243	126	GCA_018295965.1	JABWAH010000001.1.region009.gbk
2297	0	20831	842	GCA_018295965.1	JABWAH010000001.1.region010.gbk
2298	0	44607	1299	GCA_018295965.1	JABWAH010000001.1.region011.gbk
2299	0	47489	1602	GCA_018295965.1	JABWAH010000001.1.region012.gbk
2300	0	54624	1114	GCA_018295965.1	JABWAH010000001.1.region013.gbk
2301	0	22064	244	GCA_018295965.1	JABWAH010000001.1.region014.gbk
2302	0	54933	1731	GCA_018295965.1	JABWAH010000001.1.region015.gbk
2303	0	42262	537	GCA_018295965.1	JABWAH010000001.1.region016.gbk
2304	0	45877	1034	GCA_018295965.1	JABWAH010000001.1.region017.gbk
2305	0	23243	20	GCA_018295965.1	JABWAH010000002.1.region001.gbk
2306	0	70899	1739	GCA_018295965.1	JABWAH010000002.1.region002.gbk
2307	0	31033	19	GCA_018295975.1	JABWAF010000001.1.region001.gbk
2308	0	45729	1112	GCA_018295975.1	JABWAF010000001.1.region002.gbk
2309	0	39494	902	GCA_018295975.1	JABWAF010000001.1.region003.gbk
2310	0	21041	208	GCA_018295975.1	JABWAF010000001.1.region004.gbk
2311	0	43437	1548	GCA_018295975.1	JABWAF010000001.1.region005.gbk
2312	0	18217	295	GCA_018295975.1	JABWAF010000001.1.region006.gbk
2313	0	46353	1616	GCA_018295975.1	JABWAF010000001.1.region007.gbk
2314	0	41155	1437	GCA_018295975.1	JABWAF010000001.1.region008.gbk
2315	0	23243	126	GCA_018295975.1	JABWAF010000001.1.region009.gbk
2316	0	20831	842	GCA_018295975.1	JABWAF010000001.1.region010.gbk
2317	0	44607	1299	GCA_018295975.1	JABWAF010000001.1.region011.gbk
2318	0	47489	1602	GCA_018295975.1	JABWAF010000001.1.region012.gbk
2319	0	54626	1114	GCA_018295975.1	JABWAF010000001.1.region013.gbk
2320	0	22064	244	GCA_018295975.1	JABWAF010000001.1.region014.gbk
2321	0	54933	1731	GCA_018295975.1	JABWAF010000001.1.region015.gbk
2322	0	42262	537	GCA_018295975.1	JABWAF010000001.1.region016.gbk
2323	0	45877	1034	GCA_018295975.1	JABWAF010000001.1.region017.gbk
2324	0	23243	20	GCA_018295975.1	JABWAF010000002.1.region001.gbk
2325	0	70899	1739	GCA_018295975.1	JABWAF010000002.1.region002.gbk
2326	0	31033	19	GCA_018295985.1	JABWAG010000001.1.region001.gbk
2327	0	45729	1112	GCA_018295985.1	JABWAG010000001.1.region002.gbk
2328	0	39494	902	GCA_018295985.1	JABWAG010000001.1.region003.gbk
2329	0	21041	208	GCA_018295985.1	JABWAG010000001.1.region004.gbk
2330	0	43437	1548	GCA_018295985.1	JABWAG010000001.1.region005.gbk
2331	0	18217	295	GCA_018295985.1	JABWAG010000001.1.region006.gbk
2332	0	46353	1616	GCA_018295985.1	JABWAG010000001.1.region007.gbk
2333	0	41155	1437	GCA_018295985.1	JABWAG010000001.1.region008.gbk
