"proto_gene_id"	"bgc_id"	"proto_length"	"contig_name"	"proto_start_nt"	"proto_end_nt"	"bgc_annotation_id"	"proto_class"	"proto_category"
48874104	217088	29308	NZ_CP040297.1	2508387	2537694	1040326	thiopeptide	ripp
48874115	217088	22178	NZ_CP040297.1	2508387	2530564	1040326	lap	ripp
48874862	217091	20310	NZ_CP040297.1	2769477	2789786	1040340	terpene	terpene
48875456	217094	33392	NZ_CP040297.1	2866759	2900150	1040356	betalactone	other
48876295	217098	20933	NZ_CP040297.1	2930487	2951419	1040376	terpene	terpene
48876760	217101	40265	NZ_CP040297.1	2961454	3001718	1040390	lanthipeptide-class-v	ripp
48877447	217103	42385	NZ_CP040297.1	4805416	4847800	1040402	lanthipeptide-class-v	ripp
48878266	217106	44349	NZ_CP040297.1	5365478	5409826	1040414	t1pks	pks
48878904	217107	48831	NZ_CP040297.1	5772451	5821281	1040422	nrps	nrps
48878937	217107	43976	NZ_CP040297.1	5783743	5827718	1040422	t1pks	pks
48878954	217107	41923	NZ_CP040297.1	5788520	5830442	1040422	nrps-like	nrps
48879718	217110	22456	NZ_CP040297.1	6066075	6088530	1040434	lassopeptide	ripp
48880064	217112	43315	NZ_CP040297.1	6541183	6584497	1040446	t1pks	pks
48880076	217112	48894	NZ_CP040297.1	6544649	6593542	1040446	hgle-ks	pks
48880214	217112	41146	NZ_CP040297.1	6579116	6620261	1040446	ladderane	other
1947106836	12047576	11769	JADBSG010000469.1	1	11769	56582759	cyanobactin	ripp
195402219	1037851	11457	NZ_AAXW01000099.1	1	11457	4932088	nrps	nrps
196065445	1042360	30675	NZ_CACA01000265.1	17231	47905	4953159	cyanobactin	ripp
196731291	1046110	1819	NZ_GL890892.1	1	1819	4970906	nrps	nrps
201753603	1075728	55278	NZ_HE973360.1	703194	758471	5111199	nrps	nrps
201753700	1075728	44260	NZ_HE973360.1	718826	763085	5111199	nrps-like	nrps
201996422	1077117	40075	NZ_AJLL01000096.1	1	40075	5117853	nrps	nrps
201996426	1077117	34466	NZ_AJLL01000096.1	1	34466	5117853	t1pks	pks
208296346	1112891	39986	NZ_KE734712.1	1	39986	5287953	nrps	nrps
208296352	1112891	30671	NZ_KE734712.1	1	30671	5287953	t1pks	pks
213020262	1135170	21269	NZ_JNAL01000014.1	28443	49711	5394368	terpene	terpene
238479684	1263572	24196	NZ_LUHI01000032.1	1	24196	6014590	ladderane	other
241744680	1279540	16514	NZ_KV757767.1	6444	22957	6090780	indole	other
269254502	1415725	20153	NZ_BEYQ01000001.1	182858	203010	6745426	microviridin	ripp
269256061	1415731	23318	NZ_BEYQ01000001.1	431653	454970	6745459	lanthipeptide-class-ii	ripp
269256019	1415731	20804	NZ_BEYQ01000001.1	430760	451563	6745459	proteusin	ripp
274963931	1447178	17879	NZ_BEIV01000079.1	1	17879	6895736	nrps	nrps
284702045	1503919	23900	NZ_RSCM01000020.1	64968	88867	7167422	lap	ripp
284747488	1504128	32767	NZ_RSCJ01000047.1	1	32767	7168447	nrps-like	nrps
284747492	1504128	32767	NZ_RSCJ01000047.1	1	32767	7168447	t1pks	pks
302849379	1596832	48361	NZ_QMEC01000045.1	1	48361	7613168	nrps	nrps
302849899	1596832	23855	NZ_QMEC01000045.1	24507	48361	7613168	betalactone	other
312139484	1642054	16702	NZ_JADEWK010000039.1	1	16702	7828523	terpene	terpene
312189282	1642392	19787	NZ_JADEWZ010000040.1	30831	50617	7830181	rre-containing	ripp
377992753	1969647	3177	NZ_LR214205.1	1	3177	9393750	nrps	nrps
412657050	2132712	20279	NZ_JNBC01000031.1	52194	72472	10172403	rre-containing	ripp
413974840	2138764	42769	NZ_JTHE03000103.1	29460	72228	10201199	nrps-like	nrps
413975946	2138764	21923	NZ_JTHE03000103.1	68764	90686	10201199	terpene	terpene
413981431	2138795	45072	NZ_JTHE03000106.1	36268	81339	10201344	nrps-like	nrps
413986523	2138816	33621	NZ_JTHE03000106.1	95622	129242	10201465	nrps-like	nrps
420045890	2170741	19464	NZ_LWAJ01000122.1	1	19464	10353391	lanthipeptide-class-v	ripp
427674189	2209862	11635	NZ_NMQG01000059.1	48027	59661	10539757	terpene	terpene
427683072	2209929	32135	NZ_NMQI01000306.1	1	32135	10540082	t1pks	pks
427683076	2209929	32135	NZ_NMQI01000306.1	1	32135	10540082	nrps	nrps
427693025	2210002	25271	NZ_NMQH01000266.1	30	25300	10540448	hgle-ks	pks
427704219	2210072	12677	NZ_NMQE01000936.1	1	12677	10540798	nrps	nrps
430273416	2223768	23708	NZ_NGAA01000055.1	7613	31320	10605791	lanthipeptide-class-ii	ripp
430273623	2223768	23009	NZ_NGAA01000055.1	18102	41110	10605791	terpene	terpene
438856549	2271585	13124	NZ_SJEE01000008.1	145576	158699	10832783	terpene	terpene
442218581	2289604	20933	NZ_VILB01000032.1	9952	30884	10918347	terpene	terpene
442223977	2289626	43315	NZ_VILE02000018.1	37582	80896	10918460	t1pks	pks
442223983	2289626	48639	NZ_VILE02000018.1	40901	89539	10918460	hgle-ks	pks
442248919	2289775	43258	NZ_VILC01000009.1	50920	94177	10919153	hgle-ks	pks
442249764	2289778	28929	NZ_VILC01000009.1	108380	137308	10919164	cyanobactin	ripp
442678281	2291926	22256	NZ_WJFC01000060.1	41285	63540	10929431	lap	ripp
442686421	2291975	19945	NZ_WJFC01000239.1	1	19945	10929670	nrps	nrps
444490977	2302474	43850	NZ_WVIE01000030.1	1	43850	10979052	t1pks	pks
445058360	2305939	35178	NZ_JAAGOG010000026.1	23679	58856	10995326	nrps-like	nrps
445058378	2305939	33190	NZ_JAAGOG010000026.1	25667	58856	10995326	t1pks	pks
446674483	2314925	20471	NZ_QMEA01000012.1	18179	38649	11037701	phenazine	other
446680280	2314957	17299	NZ_QMEA01000133.1	1	17299	11037858	nrps-like	nrps
450496591	2336509	10739	NZ_JACEGB010000187.1	1	10739	11139160	rre-containing	ripp
450611483	2337163	17180	NZ_JACKZM010000054.1	17109	34288	11142305	terpene	terpene
450646068	2337415	20460	NZ_JACKZU010000131.1	1	20460	11143537	mycosporine-like	nrps
450686187	2337786	43387	NZ_JACKZR010000704.1	6696	50082	11145353	nrps	nrps
450686200	2337786	37692	NZ_JACKZR010000704.1	12391	50082	11145353	t1pks	pks
450686232	2337786	24265	NZ_JACKZR010000704.1	25818	50082	11145353	nrps-like	nrps
450688570	2337808	30219	NZ_JACKZR010000983.1	1	30219	11145457	nrps	nrps
450688571	2337808	30219	NZ_JACKZR010000983.1	1	30219	11145457	t1pks	pks
450688575	2337808	30150	NZ_JACKZR010000983.1	69	30218	11145457	nrps-like	nrps
452476888	2347171	20462	NZ_JACJOH010000022.1	152674	173135	11190244	rre-containing	ripp
452619387	2347894	49170	NZ_JACJPQ010000017.1	684687	733856	11193726	nrps	nrps
452635401	2347977	20923	NZ_JACJPO010000063.1	69097	90019	11194128	cyanobactin	ripp
452677914	2348221	23396	NZ_JACJPW010000028.1	30562	53957	11195306	lanthipeptide-class-ii	ripp
452677933	2348221	36031	NZ_JACJPW010000028.1	42649	78679	11195306	lanthipeptide-class-v	ripp
452681134	2348238	20183	NZ_JACJPW010000107.1	7484	27666	11195389	terpene	terpene
452684528	2348258	42549	NZ_JACJQG010000008.1	42650	85198	11195484	lanthipeptide-class-v	ripp
452760946	2348657	33362	NZ_JACJRJ010000008.1	1	33362	11197411	terpene	terpene
452761655	2348661	41979	NZ_JACJRJ010000008.1	96868	138846	11197428	nrps-like	nrps
452761673	2348661	53435	NZ_JACJRJ010000008.1	99071	152505	11197428	t1pks	pks
452761718	2348661	46523	NZ_JACJRJ010000008.1	105983	152505	11197428	nrps	nrps
452789733	2348804	35052	NZ_JACJRG010000017.1	1	35052	11198125	mycosporine-like	nrps
452789736	2348804	37435	NZ_JACJRG010000017.1	194	37628	11198125	nrps-like	nrps
452790171	2348806	42576	NZ_JACJRG010000017.1	92305	134880	11198135	nrps	nrps
452834908	2349066	22298	NZ_JACJQW010000030.1	53301	75598	11199380	lap	ripp
452846144	2349138	13240	NZ_JACJSC010000019.1	1	13240	11199730	terpene	terpene
452877829	2349321	18805	NZ_JACJSD010000070.1	1	18805	11200608	terpene	terpene
452897718	2349430	40662	NZ_JACJRV010000021.1	51756	92417	11201130	t1pks	pks
452920235	2349547	39337	NZ_JACJSH010000004.1	1	39337	11201693	t1pks	pks
452920239	2349547	34382	NZ_JACJSH010000004.1	1	34382	11201693	nrps-like	nrps
452920249	2349547	47577	NZ_JACJSH010000004.1	941	48517	11201693	nrps	nrps
452921175	2349552	47203	NZ_JACJSH010000004.1	118137	165339	11201718	hgle-ks	pks
452926131	2349576	38164	NZ_JACJSH010000022.1	1	38164	11201834	nrps-like	nrps
452933656	2349618	16383	NZ_JACJTN010000052.1	1	16383	11202029	terpene	terpene
452938240	2349649	20933	NZ_JACJSW010000075.1	6412	27344	11202183	terpene	terpene
452961131	2349766	20933	NZ_JACJSJ010000047.1	1378	22310	11202749	terpene	terpene
452971665	2349825	20933	NZ_JACJTB010000002.1	260616	281548	11203030	terpene	terpene
453096782	2350551	31038	NZ_JACJTU010000067.1	1	31038	11206522	hgle-ks	pks
453096783	2350551	31038	NZ_JACJTU010000067.1	1	31038	11206522	t1pks	pks
454285149	2356625	38319	NZ_JADEWF010000040.1	4325	42643	11235597	hgle-ks	pks
454376397	2357210	32547	NZ_JADEWT010000029.1	1	32547	11238374	nrps	nrps
454424240	2357492	12358	NZ_JADEXT010000092.1	1	12358	11239747	nrps	nrps
455747622	2364623	1008	NZ_JAECZA010000195.1	1	1008	11273604	nrps-like	nrps
458561873	2380016	7941	NZ_JAFLQW010000012.1	1	7941	11346498	arylpolyene	other
459708260	2386318	30806	NZ_JAAKGC010000084.1	1	30806	11376471	nrps	nrps
459708272	2386318	30806	NZ_JAAKGC010000084.1	1	30806	11376471	t1pks	pks
459708322	2386318	30804	NZ_JAAKGC010000084.1	2	30805	11376471	nrps-like	nrps
460370883	2389541	33987	NZ_JABXYX010000012.1	10275	44261	11391664	napaa	nrps
460370932	2389541	42492	NZ_JABXYX010000012.1	35758	78249	11391664	lanthipeptide-class-v	ripp
467089072	2423764	20828	NZ_JADWDC010000012.1	36924	57751	11554723	terpene	terpene
467619000	2427029	23285	NZ_JAIVFX010000048.1	3224	26508	11570391	lanthipeptide-class-ii	ripp
467643429	2427202	61960	NZ_JAIVFQ010000033.1	1	61960	11571219	t1pks	pks
467643431	2427202	35361	NZ_JAIVFQ010000033.1	1	35361	11571219	hgle-ks	pks
467643470	2427202	42967	NZ_JAIVFQ010000033.1	22203	65169	11571219	nrps	nrps
467643571	2427202	18299	NZ_JAIVFQ010000033.1	56827	75125	11571219	lanthipeptide-class-ii	ripp
467643577	2427202	14671	NZ_JAIVFQ010000033.1	60455	75125	11571219	proteusin	ripp
469212316	2435579	20900	NZ_JAKGOV010000003.1	129970	150869	11611060	terpene	terpene
474434409	2463463	12424	NZ_JAMZMM010000109.1	4502	16925	11743755	terpene	terpene
474697124	2464759	21303	NZ_JAGQBC010000002.1	1	21303	11749873	t3pks	pks
482049851	2501274	12746	NZ_JAQMTH010000109.1	1	12746	11923982	terpene	terpene
482064407	2501365	43045	NZ_JAQMSY010000253.1	1350	44394	11924405	t1pks	pks
482068142	2501382	8630	NZ_JAQMSV010000110.1	1	8630	11924491	cyanobactin	ripp
482083609	2501462	18251	NZ_JAQMTD010000166.1	1	18251	11924871	terpene	terpene
482094924	2501536	35049	NZ_JAQMSM010000263.1	1429	36477	11925214	nrps	nrps
482164340	2501999	18695	NZ_JAQMSK010000378.1	1	18695	11927432	nrps	nrps
482192665	2502157	26085	NZ_JAQMTF010000266.1	1	26085	11928211	nrps	nrps
482203441	2502221	4034	NZ_JAQMSU010000034.1	1	4034	11928520	hgle-ks	pks
482218670	2502334	22834	NZ_JAQMUA010000355.1	1	22834	11929061	resorcinol	other
493412882	2560283	47269	GL890969.1	138030	185298	12204528	nrps	nrps
499151977	2594182	5538	AXAQ01000575.1	1	5538	12354026	t1pks	pks
504887693	2623040	21269	JFLN01000154.1	4417	25685	12486320	terpene	terpene
523386341	2720350	14407	LMVE01000071.1	1	14407	12942738	lanthipeptide-class-v	ripp
528668903	2752691	28358	MNZA01000162.1	10684	39041	13085967	betalactone	other
529295070	2755962	21125	MRCD01000077.1	15687	36811	13101323	rre-containing	ripp
532581553	2775985	24283	NQKZ01000008.1	1	24283	13190271	t3pks	pks
532637356	2776391	14549	NOLI01000104.1	13841	28389	13192145	terpene	terpene
532667974	2776623	32551	NOLK01000073.1	4163	36713	13193252	nrps	nrps
532668002	2776623	27463	NOLK01000073.1	9251	36713	13193252	t1pks	pks
533859460	2785656	13712	DCNZ01000079.1	1	13712	13232128	nrps	nrps
535441666	2800415	20810	DGDG01000256.1	17469	38278	13292019	terpene	terpene
539869456	2833186	44625	LAHJ01000039.1	15935	60559	13434501	nrps	nrps
539902634	2833355	38097	LAGX01000027.1	1	38097	13435315	nrps-like	nrps
539903137	2833357	20329	LAHE01000029.1	43483	63811	13435328	lanthipeptide-class-ii	ripp
539903328	2833357	10685	LAHE01000029.1	53127	63811	13435328	proteusin	ripp
539914225	2833414	76765	LAHF01000008.1	1	76765	13435585	nrps	nrps
539914301	2833414	73966	LAHF01000008.1	2800	76765	13435585	t1pks	pks
539960468	2833659	15613	LAHF01000126.1	1	15613	13436744	terpene	terpene
541567585	2844880	41868	NHAH01000033.1	1	41868	13485637	hgle-ks	pks
541567597	2844880	33929	NHAH01000033.1	1	33929	13485637	t1pks	pks
541583557	2844991	47239	NHAI01000096.1	70419	117657	13486153	hgle-ks	pks
541583724	2844991	39293	NHAI01000096.1	78365	117657	13486153	t1pks	pks
548360115	2895425	6639	DNYC01000214.1	1	6639	13714247	terpene	terpene
551465084	2917438	27273	REAK01000112.1	14430	41702	13816306	nrps-like	nrps
551481492	2917579	18321	REAI01000178.1	1	18321	13816917	mycosporine-like	nrps
559119961	2970244	23591	JAADAC010000004.1	129	23719	14058831	nrps-like	nrps
563738019	3001498	2165	JACDGJ010001061.1	1	2165	14196910	nrps-like	nrps
576043320	3082543	31033	JABWAF010000001.1	30334	61366	14568161	cyanobactin	ripp
576043572	3082544	45729	JABWAF010000001.1	967596	1013324	14568167	nrps	nrps
576043908	3082545	39494	JABWAF010000001.1	1165495	1204988	14568172	nrps-like	nrps
576044766	3082550	21041	JABWAF010000001.1	1459018	1480058	14568195	terpene	terpene
576045238	3082554	43437	JABWAF010000001.1	1640589	1684025	14568209	nrps-like	nrps
576046437	3082562	18217	JABWAF010000001.1	2009032	2027248	14568256	terpene	terpene
576046665	3082565	46353	JABWAF010000001.1	2243544	2289896	14568266	hgle-ks	pks
576047224	3082567	41155	JABWAF010000001.1	2528099	2569253	14568277	ladderane	other
576047965	3082572	23243	JABWAF010000001.1	2859764	2883006	14568298	lanthipeptide-class-ii	ripp
576048798	3082577	20831	JABWAF010000001.1	3657344	3678174	14568324	terpene	terpene
576049175	3082579	44607	JABWAF010000001.1	3742672	3787278	14568331	nrps	nrps
576050100	3082584	39438	JABWAF010000001.1	4040192	4079629	14568354	nrps-like	nrps
576050117	3082584	45705	JABWAF010000001.1	4041976	4087680	14568354	t1pks	pks
576050386	3082584	10405	JABWAF010000001.1	4069127	4079531	14568354	ectoine	other
576051049	3082589	43648	JABWAF010000001.1	4629326	4672973	14568380	nrps	nrps
576051139	3082589	38840	JABWAF010000001.1	4645112	4683951	14568380	lanthipeptide-class-v	ripp
576052017	3082594	22064	JABWAF010000001.1	4738560	4760623	14568401	lap	ripp
576052833	3082597	43315	JABWAF010000001.1	5328486	5371800	14568422	t1pks	pks
576052851	3082597	51614	JABWAF010000001.1	5331805	5383418	14568422	hgle-ks	pks
576053757	3082603	42262	JABWAF010000001.1	5482587	5524848	14568443	lanthipeptide-class-v	ripp
576054424	3082606	45877	JABWAF010000001.1	5653589	5699465	14568459	nrps	nrps
613658070	3351892	36074	LR734876.1	129531	165604	15761185	t1pks	pks
635299637	3482211	20291	NZ_LAGZ01000007.1	90257	110547	16341852	rre-containing	ripp
635299822	3482212	21086	NZ_LAGZ01000007.1	176723	197808	16341857	terpene	terpene
635299994	3482213	20933	NZ_LAGZ01000007.1	232324	253256	16341862	terpene	terpene
635345803	3482441	40465	NZ_LAHC01000021.1	40326	80790	16342967	nrps	nrps
635355340	3482498	41229	NZ_LAHD01000015.1	71080	112308	16343242	lanthipeptide-class-v	ripp
635389555	3482702	1635	NZ_LAHF01000535.1	1	1635	16344223	proteusin	ripp
636002589	3486080	28615	NZ_NHAA01000075.1	1	28615	16360324	crocagin	ripp
636011209	3486132	20933	NZ_NHAB01000071.1	7184	28116	16360580	terpene	terpene
636023934	3486208	13524	NZ_NMQF01000160.1	4213	17736	16360936	terpene	terpene
636030211	3486241	25957	NZ_NMQF01000398.1	1	25957	16361105	t1pks	pks
636030214	3486241	25957	NZ_NMQF01000398.1	1	25957	16361105	nrps	nrps
636032081	3486255	26420	NZ_NHAG01000099.1	1	26420	16361167	lanthipeptide-class-v	ripp
636050400	3486370	22649	NZ_NRQW01000624.1	1	22649	16361748	lanthipeptide-class-v	ripp
636651498	3489963	57421	NZ_PDDM01000006.1	123526	180946	16378729	nrp-metallophore	nrps
636651503	3489963	52982	NZ_PDDM01000006.1	127965	180946	16378729	nrps	nrps
636651510	3489963	44677	NZ_PDDM01000006.1	131809	176485	16378729	t1pks	pks
643670622	3543442	20291	CALMFY010000229.1	2288	22578	16598304	microviridin	ripp
929323359	5492078	16440	CAIMXA010000607.1	1	16440	25615850	nrps-like	nrps
934572984	5522260	14945	CAIZKS010000106.1	1	14945	25754018	t1pks	pks
1296193481	7761219	11040	JADQBA010000214.1	1	11040	36335859	nrps-like	nrps
1320139908	7916634	7330	CALLGD010000241.1	1	7330	37082588	nrps-like	nrps
1321280569	7925910	56241	BJCE01000002.1	20581	76821	37122732	nrps	nrps
1321280586	7925910	20165	BJCE01000002.1	26294	46458	37122732	microviridin	ripp
1321280590	7925910	33214	BJCE01000002.1	29336	62549	37122732	betalactone	other
1325460466	7957676	47224	AJLJ01000496.1	102403	149626	37261691	hgle-ks	pks
1325460502	7957676	34401	AJLJ01000496.1	115717	150117	37261691	resorcinol	other
1328928911	7985621	19179	LAMW01000024.1	9094	28272	37385911	hserlactone	other
1330044351	7994607	3342	CALBPH010000461.1	1	3342	37425735	nrps	nrps
1337826742	8056309	15266	JFLQ01000108.1	1	15266	37696260	terpene	terpene
1338925520	8064350	20909	JFNS01000040.1	34872	55780	37731446	terpene	terpene
1342492914	8089419	42419	LMTZ01000091.1	95856	138274	37842954	lanthipeptide-class-v	ripp
1349431456	8135066	21923	LUBZ01000003.1	45968	67890	38049610	terpene	terpene
1369712081	8273775	5529	AJHB01001722.1	1	5529	38674165	nrps	nrps
1369892656	8275061	7299	JAHHIK010000053.1	49101	56399	38679688	phosphonate	other
1369902711	8275132	10877	JAHHIK010000174.1	1	10877	38680016	nrps	nrps
1370204298	8277473	20903	JADEXB010000010.1	77274	98176	38690070	terpene	terpene
1370534075	8279939	22181	CALKXM010000170.1	1	22181	38700699	t1pks	pks
1373132364	8299199	15205	CALIGI010000261.1	1	15205	38785282	terpene	terpene
1377525673	8331516	21257	NHKA01000015.1	53471	74727	38928953	terpene	terpene
1387445634	8413829	1770	CAIQXI010000268.1	1	1770	39291595	terpene	terpene
1392693779	8463364	20173	BDQL01000040.1	21275	41447	39510394	terpene	terpene
1397057645	8507444	8253	JACMIX010000138.1	1	8253	39699944	nrps-like	nrps
1397057646	8507444	8253	JACMIX010000138.1	1	8253	39699944	t1pks	pks
1398345438	8519273	1830	RPQW01000682.1	1	1830	39750567	nrps	nrps
1399592818	8530141	11277	SFAX01000090.1	1	11277	39797761	lap	ripp
1400354402	8536454	25329	SFAM01000095.1	1	25329	39825132	t1pks	pks
1400773551	8540058	68210	SFAH01000157.1	1	68210	39840836	nrps	nrps
1400773566	8540058	59049	SFAH01000157.1	9162	68210	39840836	t1pks	pks
1400773665	8540058	35780	SFAH01000157.1	32431	68210	39840836	nrps-like	nrps
1400889987	8541046	41789	SFAF01000305.1	11227	53015	39845076	nrps-like	nrps
1400890000	8541046	51540	SFAF01000305.1	15417	66956	39845076	nrps	nrps
1403317830	8561290	20909	JAAORI010000002.1	60013	80921	39934196	terpene	terpene
1403327407	8561352	23165	JAQMSY010000095.1	16153	39317	39934462	lanthipeptide-class-v	ripp
1404253008	8568353	71058	JAQMSL010000257.1	301	71358	39965605	t1pks	pks
1404253019	8568353	42062	JAQMSL010000257.1	1334	43395	39965605	nrps	nrps
1404253307	8568353	40315	JAQMSL010000257.1	30765	71079	39965605	nrps-like	nrps
1404253339	8568353	40343	JAQMSL010000257.1	32507	72849	39965605	nrps	nrps
1405414466	8577857	28549	JAQMSK010000078.1	1	28549	40007442	hgle-ks	pks
1405835487	8581157	34426	JAQMTG010000053.1	1	34426	40021981	nrps	nrps
1406096838	8583340	16261	JAQMTJ010000243.1	1	16261	40031591	nrps	nrps
1406271537	8584859	17291	BJCJ01000067.1	1	17291	40038242	nrps-like	nrps
1406271539	8584859	17291	BJCJ01000067.1	1	17291	40038242	t1pks	pks
1406369877	8585560	42256	JAQMTV010000087.1	2932	45187	40041344	t1pks	pks
1406650568	8587686	51118	WBKN01000036.1	10518	61635	40050674	hgle-ks	pks
1406650575	8587686	44773	WBKN01000036.1	10518	55290	40050674	t1pks	pks
1406693185	8588058	11893	JAOANE010000025.1	41628	53520	40052289	terpene	terpene
1408089281	8598669	19629	JAPZSO010000084.1	1	19629	40098895	terpene	terpene
1408685186	8603173	16301	JAPZTQ010000225.1	1	16301	40118967	nrps	nrps
1408801311	8604026	22298	JAPZUH010000004.1	3355	25652	40122739	lap	ripp
1408956402	8605055	17770	PNLN01000012.1	13098	30867	40127328	redox-cofactor	ripp
1410644823	8617814	10164	JAICRN010000135.1	1	10164	40183217	nrps	nrps
1410644827	8617814	10164	JAICRN010000135.1	1	10164	40183217	nrps-like	nrps
1411289618	8622658	6295	JAQBWF010000067.1	1	6295	40204394	terpene	terpene
1411349761	8623116	46899	JADEXL010000043.1	1	46899	40206392	hgle-ks	pks
1411349764	8623116	39648	JADEXL010000043.1	1	39648	40206392	t1pks	pks
1411457990	8624072	44017	JACJOE010000094.1	127418	171434	40210549	nrps	nrps
1411561393	8624940	40888	JACJOL010000104.1	3844	44731	40214230	resorcinol	other
1411658504	8625710	37388	JACJOO010000082.1	1	37388	40217562	nrps	nrps
