"bgc_id"	"smc_bgc_length"	"contig_name"	"bgc_start_nt"	"bgc_end_nt"	"bgc_category"	"bgc_class"
2349169	91413	NZ_JACJRU010000002.1	219284	310696	{NRP,Polyketide}	{nrp,nrp-metallophore,nrps,polyketide,t1pks}
2349171	20969	NZ_JACJRD010000016.1	134968	155936	{Terpene}	{terpene}
2349173	20669	NZ_JACJRD010000018.1	107588	128256	{RiPP}	{proteusin}
2349175	42304	NZ_JACJRZ010000002.1	104818	147121	{RiPP}	{lanthipeptide-class-v}
2349176	42631	NZ_JACJRD010000019.1	118701	161331	{RiPP}	{lanthipeptide-class-ii,lanthipeptide-class-v,ripp}
2349177	32974	NZ_JACJRZ010000002.1	232244	265217	{NRP}	{nrp,nrps-like}
2349179	42395	NZ_JACJRU010000003.1	83551	125945	{RiPP}	{lanthipeptide-class-v}
2349180	102184	NZ_JACJRD010000021.1	16659	118842	{NRP,Polyketide}	{nrp,nrps,nrps-like,t1pks}
2349181	42013	NZ_JACJRZ010000005.1	9517	51529	{NRP}	{nrp,nrps-like}
2349182	21908	NZ_JACJRU010000005.1	8213	30120	{Terpene}	{terpene}
2349185	20933	NZ_JACJRZ010000006.1	92395	113327	{Terpene}	{terpene}
2349192	53058	NZ_JACJRU010000013.1	97525	150582	{RiPP}	{lanthipeptide-class-v,ripp,rre-containing,spliceotide}
2349193	55224	NZ_JACJRD010000026.1	9339	64562	{NRP,Polyketide}	{nrp,nrps,nrps-like,t1pks}
2349194	20930	NZ_JACJSK010000006.1	16618	37547	{Terpene}	{terpene}
2349198	53732	NZ_JACJRZ010000012.1	16064	69795	{Polyketide}	{hgle-ks,polyketide}
2349201	48982	NZ_JACJRU010000017.1	83153	132134	{Other,Polyketide}	{hgle-ks,other,t1pks}
2349202	20933	NZ_JACJRD010000028.1	32572	53504	{Terpene}	{terpene}
2349203	15282	NZ_JACJSK010000014.1	122110	137391	{RiPP}	{ripp,ripp-like}
2349207	52767	NZ_JACJRZ010000013.1	25856	78622	{Other,Polyketide}	{hgle-ks,other,t1pks}
2349210	32562	NZ_JACJSK010000019.1	8325	40886	{RiPP}	{cyanobactin,ripp}
2349212	23246	NZ_JACJRD010000034.1	67829	91074	{RiPP}	{lanthipeptide-class-ii,ripp}
2349213	104971	NZ_JACJRU010000022.1	12256	117226	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
2349215	34219	NZ_JACJRZ010000014.1	109	34327	{RiPP,Saccharide}	{crocagin,saccharide}
2349217	50360	NZ_JACJSK010000025.1	22173	72532	{NRP,Other,Polyketide}	{ectoine,nrp,nrps-like,t1pks}
2349218	56709	NZ_JACJRD010000048.1	140	56848	{Other,Polyketide}	{hgle-ks,other,t1pks}
2349219	44010	NZ_JACJRZ010000015.1	11415	55424	{RiPP}	{lassopeptide,ripp}
2349221	22241	NZ_JACJRD010000049.1	2957	25197	{RiPP}	{lap,ripp}
2349222	13982	NZ_JACJSK010000054.1	1	13982	{Terpene}	{terpene}
2349223	24689	NZ_JACJRZ010000018.1	78843	103531	{RiPP}	{lassopeptide}
2349225	42363	NZ_JACJRD010000060.1	1	42363	{NRP}	{nrp,nrps}
2349227	17524	NZ_JACJRU010000028.1	85330	102853	{Terpene}	{terpene}
2349228	42367	NZ_JACJRZ010000023.1	26306	68672	{RiPP}	{lanthipeptide-class-v}
2349231	38549	NZ_JACJRU010000037.1	37634	76182	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
2349233	25198	NZ_JACJRD010000065.1	8465	33662	{RiPP}	{lanthipeptide-class-ii,ripp}
2349235	18584	NZ_JACJRD010000069.1	16113	34696	{Terpene}	{terpene}
2349236	43510	NZ_JACJRU010000041.1	26673	70182	{NRP}	{mycosporine-like}
2349237	23016	NZ_JACJRZ010000025.1	53409	76424	{Terpene}	{terpene}
2349241	18321	NZ_JACJRD010000091.1	1	18321	{Polyketide}	{polyketide,t1pks}
2349242	14982	NZ_JACJRU010000042.1	1	14982	{Terpene}	{terpene}
2349243	33389	NZ_JACJRZ010000028.1	1	33389	{NRP}	{nrp,nrps}
2349245	11301	NZ_JACJRU010000046.1	1	11301	{RiPP}	{microviridin,ripp}
2349246	11834	NZ_JACJRD010000102.1	1	11834	{RiPP}	{cyanobactin,ripp}
2349248	11208	NZ_JACJRU010000078.1	1	11208	{NRP}	{nrps}
2349249	30670	NZ_JACJRZ010000037.1	31099	61768	{NRP}	{mycosporine-like}
2349250	10616	NZ_JACJRU010000079.1	1	10616	{NRP}	{nrp,nrps}
2349251	5436	NZ_JACJRU010000086.1	1	5436	{NRP}	{nrp,nrps-like}
2349252	38363	NZ_JACJRZ010000042.1	13505	51867	{Other,Polyketide}	{hgle-ks,other,resorcinol}
2349253	2726	NZ_JACJRU010000096.1	1	2726	{NRP}	{nrp,nrps}
2349254	48466	NZ_JACJRZ010000046.1	1	48466	{NRP,Polyketide}	{nrp,nrps,t1pks}
2349255	12539	NZ_JACJRZ010000050.1	1	12539	{Terpene}	{terpene}
2349257	13245	NZ_JACJRZ010000071.1	1	13245	{Other}	{indole,other}
2349266	32502	NZ_JACJSV010000013.1	40291	72792	{Polyketide}	{hgle-ks,polyketide,t1pks}
2349268	24629	NZ_JACJSV010000016.1	38633	63261	{NRP}	{nrp,nrps}
2349270	17843	NZ_JACJSA010000001.1	1	17843	{RiPP}	{rre-containing}
2349274	20810	NZ_JACJSV010000022.1	7994	28803	{Terpene}	{terpene}
2349275	52192	NZ_JACJSV010000023.1	4967	57158	{NRP,RiPP}	{microviridin,nrp,nrps}
2349276	49188	NZ_JACJSA010000003.1	209905	259092	{NRP}	{nrp,nrps}
2349277	46863	NZ_JACJSV010000027.1	1	46863	{NRP}	{nrp,nrps,nrps-like}
2349280	52258	NZ_JACJSD010000001.1	122257	174514	{Other,Polyketide}	{hgle-ks,other,t1pks}
2349281	41284	NZ_JACJSA010000004.1	285050	326333	{Polyketide}	{t3pks}
2349284	23424	NZ_JACJSV010000034.1	1	23424	{RiPP}	{lanthipeptide-class-v}
2349285	40544	NZ_JACJSA010000006.1	230602	271145	{NRP}	{nrp,nrps-like}
2349288	20933	NZ_JACJSV010000038.1	9996	30928	{Terpene}	{terpene}
2349289	44215	NZ_JACJSA010000006.1	282406	326620	{NRP,Saccharide}	{nrp,nrps-like,saccharide}
2349291	42658	NZ_JACJSD010000002.1	47174	89831	{RiPP}	{lanthipeptide-class-v,ripp}
2349292	31467	NZ_JACJSV010000045.1	9214	40680	{NRP,Polyketide}	{nrp,nrps,t1pks}
2349294	56565	NZ_JACJSD010000003.1	1	56565	{NRP,Other}	{betalactone,nrp,nrps}
2349295	63808	NZ_JACJSA010000011.1	78578	142385	{Other,RiPP}	{acyl_amino_acids,ripp}
2349297	23672	NZ_JACJSV010000074.1	1	23672	{NRP,Polyketide}	{nrp,nrps-like,polyketide,t1pks}
2349298	13840	NZ_JACJSV010000093.1	1	13840	{RiPP}	{cyanobactin,ripp}
2349299	7214	NZ_JACJSV010000113.1	1	7214	{Terpene}	{terpene}
2349301	22203	NZ_JACJSD010000005.1	64854	87056	{RiPP}	{lap,ripp}
2349302	3476	NZ_JACJSV010000132.1	1	3476	{NRP}	{nrps}
2349303	34529	NZ_JACJSA010000020.1	1	34529	{NRP,Polyketide}	{nrp,polyketide,t1pks}
2349304	51984	NZ_JACJSD010000008.1	59277	111260	{Polyketide,RiPP}	{lap,polyketide}
2349305	20930	NZ_JACJSA010000024.1	79659	100588	{Terpene}	{terpene}
2349308	27885	NZ_JACJSD010000011.1	32202	60086	{Terpene}	{terpene}
2349309	22502	NZ_JACJSD010000011.1	153084	175585	{RiPP}	{lassopeptide,ripp}
2349310	86712	NZ_JACJSD010000012.1	10767	97478	{NRP,Polyketide}	{nrp,nrps,polyketide,t1pks}
2349311	28443	NZ_JACJSD010000012.1	130986	159428	{RiPP}	{lanthipeptide-class-ii,ripp}
2349312	43153	NZ_JACJSD010000014.1	98043	141195	{NRP}	{nrp,nrps-like}
2349313	23098	NZ_JACJSD010000019.1	116854	139951	{RiPP}	{lanthipeptide-class-v,ripp}
2349315	20810	NZ_JACJSD010000022.1	24226	45035	{Terpene}	{terpene}
2349317	34943	NZ_JACJSD010000029.1	12519	47461	{RiPP}	{microviridin,ripp}
2349319	31531	NZ_JACJSD010000066.1	1	31531	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide}
2349320	28141	NZ_JACJSD010000069.1	1	28141	{NRP}	{nrp,nrp-metallophore,nrps}
2349321	18805	NZ_JACJSD010000070.1	1	18805	{Saccharide,Terpene}	{saccharide,terpene}
2349325	31702	NZ_JACJRY010000001.1	205994	237695	{Saccharide,Terpene}	{saccharide,terpene}
2349327	25423	NZ_JACJRY010000003.1	1	25423	{NRP}	{nrp,nrps}
2349328	22490	NZ_JACJRY010000003.1	83475	105964	{RiPP}	{lassopeptide,ripp}
2349330	44134	NZ_JACJRY010000004.1	314040	358173	{NRP}	{nrp,nrps}
2349331	78288	NZ_JACJRY010000005.1	277695	355982	{NRP,Polyketide}	{nrp,nrps,polyketide,t1pks}
2349332	31418	NZ_JACJRY010000008.1	165129	196546	{RiPP}	{lap,ripp}
2349333	19651	NZ_JACJTW010000001.1	338861	358511	{Terpene}	{terpene}
2349334	24957	NZ_JACJRY010000009.1	101003	125959	{Saccharide,Terpene}	{saccharide,terpene}
2349335	21236	NZ_JACJTW010000001.1	422188	443423	{Terpene}	{terpene}
2349336	21569	NZ_JACJRY010000011.1	21916	43484	{RiPP}	{microviridin,ripp}
2349338	20933	NZ_JACJRY010000011.1	180321	201253	{Terpene}	{terpene}
2349341	38075	NZ_JACJRY010000018.1	68545	106619	{RiPP}	{lap,ripp,thiopeptide}
2349342	56982	NZ_JACJRY010000019.1	26455	83436	{NRP,RiPP}	{lanthipeptide-class-ii,napaa,proteusin,ripp,rre-containing,spliceotide}
2349343	31702	NZ_JACJRX010000001.1	206008	237709	{Saccharide,Terpene}	{saccharide,terpene}
2349344	44134	NZ_JACJRX010000001.1	575299	619432	{NRP}	{nrp,nrps}
2349346	29160	NZ_JACJRY010000022.1	1	29160	{NRP}	{nrp,nrps,nrps-like}
2349347	78302	NZ_JACJRX010000002.1	1	78302	{NRP,Polyketide}	{nrp,nrps,polyketide,t1pks}
2349348	45135	NZ_JACJRY010000023.1	1	45135	{Other,Polyketide}	{hgle-ks,other,t1pks}
2349349	20930	NZ_JACJTH010000010.1	42470	63399	{Terpene}	{terpene}
2349350	24228	NZ_JACJRY010000025.1	70353	94580	{NRP}	{mycosporine-like,nrp}
2349351	13109	NZ_JACJTH010000018.1	1	13109	{Polyketide,Terpene}	{polyketide,terpene}
2349353	38166	NZ_JACJRY010000028.1	1	38166	{RiPP,Terpene}	{lanthipeptide-class-v,terpene}
2349354	24957	NZ_JACJRX010000005.1	101017	125973	{Saccharide,Terpene}	{saccharide,terpene}
2349355	38635	NZ_JACJRY010000030.1	1	38635	{NRP}	{nrp,nrps-like}
2349356	20816	NZ_JACJTH010000027.1	71326	92141	{Terpene}	{terpene}
2349358	46461	NZ_JACJRX010000008.1	169318	215778	{RiPP}	{lanthipeptide-class-v,lassopeptide,ripp,rre-containing}
2349360	39651	NZ_JACJRY010000031.1	13893	53543	{RiPP}	{lanthipeptide-class-ii,ripp}
2349362	21569	NZ_JACJRX010000009.1	75964	97532	{RiPP}	{microviridin,ripp}
2349363	42538	NZ_JACJRY010000043.1	5349	47886	{RiPP}	{lanthipeptide-class-v}
2349364	31031	NZ_JACJRX010000009.1	172613	203643	{RiPP}	{lap,ripp}
2349365	25817	NZ_JACJRY010000062.1	4728	30544	{NRP}	{nrp,nrps}
2349367	56906	NZ_JACJRX010000012.1	78594	135499	{NRP}	{nrp,nrps}
2349369	22296	NZ_JACJRX010000015.1	140319	162614	{RiPP}	{lap,ripp}
2349370	43075	NZ_JACJRX010000017.1	63239	106313	{NRP}	{nrp,nrps-like}
2349371	27314	NZ_JACJRV010000001.1	47532	74845	{RiPP}	{lanthipeptide-class-ii,ripp}
2349373	45149	NZ_JACJRX010000025.1	1	45149	{Other,Polyketide}	{hgle-ks,other,t1pks}
2349378	20933	NZ_JACJRX010000027.1	18576	39508	{Terpene}	{terpene}
2349379	34948	NZ_JACJRV010000002.1	1	34948	{RiPP}	{lanthipeptide-class-v}
2349380	27282	NZ_JACJSE010000001.1	380108	407389	{Terpene}	{terpene}
2349381	20816	NZ_JACJTG010000006.1	71157	91972	{Terpene}	{terpene}
2349382	24242	NZ_JACJRX010000028.1	1	24242	{NRP}	{mycosporine-like,nrp}
2349383	20816	NZ_JACJTI010000006.1	71314	92129	{Terpene}	{terpene}
2349384	20930	NZ_JACJTG010000010.1	53563	74492	{Terpene}	{terpene}
2349386	61758	NZ_JACJST010000001.1	271082	332839	{NRP,Other,Polyketide}	{nrps,nrps-like,other,t1pks}
2349387	22779	NZ_JACJSE010000003.1	352369	375147	{RiPP}	{lassopeptide,ripp,rre-containing}
2349388	33550	NZ_JACJRX010000033.1	46944	80493	{RiPP}	{lanthipeptide-class-v}
2349389	65849	NZ_JACJRV010000005.1	78197	144045	{NRP,Polyketide,Saccharide}	{nrp,nrps,polyketide,saccharide}
2349390	20930	NZ_JACJTI010000009.1	53218	74147	{Terpene}	{terpene}
2349392	56906	NZ_JACJSE010000003.1	436964	493869	{NRP}	{nrp,nrps}
2349393	13116	NZ_JACJTG010000029.1	27151	40266	{Terpene}	{terpene}
2349394	55987	NZ_JACJRX010000038.1	10864	66850	{NRP,RiPP}	{lanthipeptide-class-ii,napaa,proteusin,ripp,rre-containing,spliceotide}
2349396	12560	NZ_JACJTI010000031.1	1	12560	{Polyketide,Terpene}	{polyketide,terpene}
2349397	54250	NZ_JACJST010000002.1	327902	382151	{Other,Polyketide}	{hgle-ks,other,t1pks}
2349399	37999	NZ_JACJSE010000004.1	388961	426959	{RiPP}	{lap,ripp,thiopeptide}
2349400	35474	NZ_JACJRX010000039.1	24817	60290	{RiPP}	{lanthipeptide-class-ii,ripp}
2349405	37689	NZ_JACJSE010000005.1	1	37689	{RiPP,Terpene}	{lanthipeptide-class-v,terpene}
2349406	49076	NZ_JACJST010000003.1	158953	208028	{NRP}	{nrp,nrps}
2349408	28027	NZ_JACJRX010000068.1	4742	32768	{NRP}	{nrp,nrps}
2349410	17003	NZ_JACJRV010000013.1	1	17003	{Terpene}	{terpene}
2349413	82668	NZ_JACJST010000003.1	245338	328005	{NRP,Polyketide}	{nrp,nrp-metallophore,nrps,t1pks}
2349414	42485	NZ_JACJRV010000013.1	72170	114654	{RiPP}	{lanthipeptide-class-v}
2349416	44134	NZ_JACJSE010000005.1	447239	491372	{NRP}	{nrp,nrps}
2349417	46012	NZ_JACJRV010000014.1	33461	79472	{NRP}	{nrp,nrps}
2349418	21569	NZ_JACJSE010000006.1	62579	84147	{RiPP}	{microviridin,ripp}
2349420	20831	NZ_JACJRV010000014.1	84382	105212	{Terpene}	{terpene}
2349421	20933	NZ_JACJSE010000006.1	216150	237082	{Terpene}	{terpene}
2349423	59959	NZ_JACJRV010000020.1	1	59959	{NRP,Polyketide}	{nrp,nrps,polyketide,t1pks}
2349426	85018	NZ_JACJSE010000010.1	153981	238998	{NRP,Polyketide}	{nrp,nrps,polyketide,t1pks}
2349427	23736	NZ_JACJST010000005.1	246206	269941	{Polyketide}	{ladderane}
2349429	16029	NZ_JACJST010000007.1	75663	91691	{Other}	{phosphonate}
2349430	40662	NZ_JACJRV010000021.1	51756	92417	{Polyketide}	{polyketide,t1pks}
2349432	42361	NZ_JACJST010000008.1	49635	91995	{RiPP}	{lanthipeptide-class-v}
2349433	15876	NZ_JACJRV010000022.1	72520	88395	{Saccharide,Terpene}	{saccharide,terpene}
2349434	52267	NZ_JACJSE010000011.1	47352	99618	{NRP,RiPP}	{lanthipeptide-class-ii,napaa,proteusin,ripp,rre-containing,spliceotide}
2349435	42302	NZ_JACJST010000012.1	63108	105409	{RiPP}	{lanthipeptide-class-v}
2349436	72428	NZ_JACJRV010000023.1	1	72428	{NRP,Polyketide}	{nrp,nrp-metallophore,nrps,polyketide,t1pks}
2349437	42302	NZ_JACJSU010000001.1	261844	304145	{RiPP}	{lanthipeptide-class-v}
2349438	14147	NZ_JACJST010000013.1	1	14147	{Terpene}	{terpene}
2349439	24502	NZ_JACJSE010000012.1	8707	33208	{Saccharide,Terpene}	{saccharide,terpene}
2349440	20831	NZ_JACJST010000014.1	35132	55962	{Terpene}	{terpene}
2349441	17301	NZ_JACJSU010000002.1	1	17301	{Terpene}	{terpene}
2349442	52187	NZ_JACJSE010000013.1	127679	179865	{Other,Polyketide}	{hgle-ks,other,t1pks}
2349444	82883	NZ_JACJSU010000002.1	321426	404308	{NRP,Polyketide}	{nrp,nrp-metallophore,nrps,polyketide,t1pks}
2349445	65937	NZ_JACJRV010000025.1	6085	72021	{RiPP}	{lanthipeptide-class-ii,proteusin,ripp}
2349446	42732	NZ_JACJST010000016.1	89888	132619	{Other,Polyketide}	{hgle-ks,other,t1pks}
2349447	43515	NZ_JACJSE010000014.1	71110	114624	{NRP}	{mycosporine-like,nrp}
2349448	52316	NZ_JACJRV010000030.1	12167	64482	{Other,Polyketide}	{hgle-ks,other,t1pks}
2349449	30285	NZ_JACJST010000017.1	47212	77496	{RiPP}	{lap,ripp,thiopeptide}
2349450	27992	NZ_JACJSE010000014.1	118610	146601	{NRP}	{nrp,nrps}
2349452	49939	NZ_JACJSU010000002.1	423315	473253	{NRP}	{nrp,nrps}
2349454	43075	NZ_JACJSE010000017.1	1301	44375	{NRP}	{nrp,nrps-like}
2349455	28827	NZ_JACJST010000018.1	85164	113990	{RiPP}	{lap,ripp,thiopeptide}
2349456	28248	NZ_JACJRV010000037.1	1	28248	{NRP}	{nrp,nrps}
2349457	28207	NZ_JACJST010000020.1	1	28207	{NRP}	{nrp,nrps}
2349458	33120	NZ_JACJRV010000039.1	4347	37466	{Terpene}	{terpene}
2349459	23900	NZ_JACJSU010000003.1	65037	88936	{RiPP}	{lap,ripp}
2349460	25193	NZ_JACJSE010000021.1	16651	41843	{RiPP}	{lap,ripp}
2349461	24773	NZ_JACJST010000020.1	87001	111773	{Terpene}	{terpene}
2349463	47140	NZ_JACJSU010000003.1	171752	218891	{Other,Polyketide}	{hgle-ks,other}
2349464	42514	NZ_JACJSE010000022.1	63894	106407	{RiPP}	{lanthipeptide-class-v}
2349465	34067	NZ_JACJRV010000070.1	1	34067	{NRP}	{nrp,nrps-like}
2349469	35234	NZ_JACJSE010000041.1	8141	43374	{RiPP}	{lanthipeptide-class-ii,ripp}
2349470	56114	NZ_JACJSU010000003.1	478086	534199	{NRP,Other,Polyketide}	{nrps,nrps-like,other,t1pks}
2349472	21642	NZ_JACJSE010000043.1	19791	41432	{RiPP}	{lap,ripp}
2349475	29059	NZ_JACJRV010000079.1	1	29059	{RiPP}	{ripp,rre-containing,spliceotide}
2349480	20498	NZ_JACJSU010000006.1	138239	158736	{RiPP}	{rre-containing}
2349481	23210	NZ_JACJRV010000086.1	1	23210	{RiPP}	{lanthipeptide-class-v,ripp}
2349488	21085	NZ_JACJRV010000096.1	1	21085	{NRP}	{mycosporine-like,nrp}
2349489	41143	NZ_JACJSU010000007.1	3650	44792	{Polyketide}	{ladderane}
2349490	20816	NZ_JACJTJ010000010.1	156952	177767	{Terpene}	{terpene}
2349491	16842	NZ_JACJRV010000109.1	1	16842	{RiPP}	{ripp,thioamitides,thiopeptide}
2349493	20348	NZ_JACJRW010000001.1	247681	268028	{RiPP}	{microviridin,ripp}
2349495	20662	NZ_JACJTJ010000037.1	1	20662	{Other}	{other,resorcinol}
2349499	27723	NZ_JACJRW010000003.1	37495	65217	{RiPP}	{lanthipeptide-class-ii,ripp}
2349500	9011	NZ_JACJRV010000144.1	1	9011	{RiPP}	{microviridin,ripp}
2349501	54054	NZ_JACJSU010000010.1	207533	261586	{Other,Polyketide}	{hgle-ks,other,t1pks}
2349502	21014	NZ_JACJTJ010000045.1	109492	130505	{Terpene}	{terpene}
2349503	7812	NZ_JACJRV010000147.1	1	7812	{NRP}	{nrp,nrps}
2349505	6570	NZ_JACJRV010000154.1	1	6570	{NRP}	{nrp,nrps-like}
2349506	12886	NZ_JACJTJ010000052.1	47193	60078	{Terpene}	{terpene}
2349507	15412	NZ_JACJRW010000004.1	1	15412	{RiPP}	{microviridin}
2349508	2177	NZ_JACJRV010000185.1	1	2177	{RiPP}	{proteusin}
2349510	17559	NZ_JACJSU010000012.1	82768	100326	{Terpene}	{terpene}
2349511	21932	NZ_JACJSU010000012.1	133530	155461	{Terpene}	{terpene}
2349512	20933	NZ_JACJRW010000004.1	278800	299732	{Terpene}	{terpene}
2349513	35932	NZ_JACJSU010000012.1	181852	217783	{NRP,Terpene}	{nrp,nrps,terpene}
2349514	35280	NZ_JACJRW010000005.1	1	35280	{RiPP}	{lanthipeptide-class-v}
2349515	30611	NZ_JACJSU010000014.1	29077	59687	{RiPP}	{lap,ripp,thiopeptide}
2349517	42607	NZ_JACJRW010000006.1	176071	218677	{Polyketide}	{polyketide,t1pks}
2349518	28470	NZ_JACJSU010000015.1	119309	147778	{RiPP}	{lap,ripp,thiopeptide}
2349520	40182	NZ_JACJSU010000021.1	32112	72293	{RiPP}	{lanthipeptide-class-v}
2349521	67839	NZ_JACJRW010000007.1	90205	158043	{NRP,Polyketide,Saccharide}	{nrp,nrps,polyketide,saccharide}
2349526	81215	NZ_JACJRW010000014.1	19071	100285	{NRP,Polyketide}	{nrp,nrp-metallophore,nrps,polyketide}
2349527	47482	NZ_JACJRW010000017.1	52647	100128	{NRP}	{nrp,nrps}
2349528	46012	NZ_JACJRW010000019.1	14770	60781	{NRP}	{nrp,nrps}
2349529	20831	NZ_JACJRW010000019.1	65691	86521	{Terpene}	{terpene}
2349531	46300	NZ_JACJRW010000024.1	34429	80728	{NRP}	{mycosporine-like}
2349532	65937	NZ_JACJRW010000025.1	11038	76974	{RiPP}	{lanthipeptide-class-ii,proteusin,ripp}
2349533	15876	NZ_JACJRW010000026.1	1	15876	{Saccharide,Terpene}	{saccharide,terpene}
2349535	10339	NZ_JACJRW010000035.1	1	10339	{RiPP}	{proteusin}
2349536	52316	NZ_JACJRW010000037.1	11942	64257	{Other,Polyketide}	{hgle-ks,other,t1pks}
2349537	65457	NZ_JACJSH010000002.1	108834	174290	{NRP,RiPP}	{lassopeptide,nrp,nrps}
2349538	42485	NZ_JACJRW010000038.1	25108	67592	{RiPP}	{lanthipeptide-class-v,ripp}
2349539	59959	NZ_JACJRW010000041.1	1	59959	{NRP,Polyketide}	{nrp,nrps,polyketide,t1pks}
2349541	20969	NZ_JACJRW010000048.1	37495	58463	{Terpene}	{terpene}
2349542	113022	NZ_JACJSH010000003.1	3	113024	{NRP,Other,Saccharide}	{betalactone,nrp,nrps,saccharide}
2349543	47572	NZ_JACJRW010000049.1	1	47572	{NRP,Polyketide}	{nrp,nrps,polyketide,t1pks}
2349544	27825	NZ_JACJRW010000051.1	115	27939	{RiPP}	{ripp,rre-containing,spliceotide}
2349545	34074	NZ_JACJRW010000072.1	1	34074	{NRP}	{nrp,nrps-like}
2349547	48517	NZ_JACJSH010000004.1	1	48517	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
2349550	23210	NZ_JACJRW010000086.1	1	23210	{RiPP}	{lanthipeptide-class-v,ripp}
2349552	47203	NZ_JACJSH010000004.1	118137	165339	{Other,Polyketide}	{hgle-ks,other}
2349553	26976	NZ_JACJRW010000087.1	1	26976	{RiPP}	{ripp,thioamitides,thiopeptide}
2349555	43592	NZ_JACJSH010000005.1	5737	49328	{NRP}	{mycosporine-like,nrp}
2349556	24807	NZ_JACJRW010000095.1	1	24807	{NRP}	{nrp,nrp-metallophore,nrps}
2349557	94641	NZ_JACJSH010000005.1	81545	176185	{NRP,Polyketide}	{nrp,nrps,polyketide,t1pks}
2349561	21017	NZ_JACJSH010000006.1	123229	144245	{Terpene}	{terpene}
2349564	52481	NZ_JACJSH010000009.1	10225	62705	{Other,Polyketide}	{hgle-ks,other,t1pks}
2349565	22223	NZ_JACJSH010000011.1	34444	56666	{RiPP}	{lap,ripp}
2349568	71218	NZ_JACJSH010000014.1	67526	138743	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
2349569	64352	NZ_JACJSH010000015.1	91376	155727	{NRP,Polyketide}	{nrp,nrp-metallophore,nrps,polyketide,t1pks}
2349570	21911	NZ_JACJSH010000016.1	69108	91018	{Saccharide,Terpene}	{saccharide,terpene}
2349571	19571	NZ_JACJSH010000018.1	9157	28727	{Terpene}	{terpene}
2349572	20933	NZ_JACJSH010000018.1	31356	52288	{Terpene}	{terpene}
2349573	42353	NZ_JACJSH010000018.1	100040	142392	{RiPP}	{lanthipeptide-class-v}
2349576	38164	NZ_JACJSH010000022.1	1	38164	{NRP}	{nrp,nrps-like}
2349578	42417	NZ_JACJSH010000030.1	26473	68889	{RiPP}	{lanthipeptide-class-v}
2349579	42262	NZ_JACJTN010000001.1	85142	127403	{RiPP}	{lanthipeptide-class-v}
2349581	25748	NZ_JACJSH010000032.1	1	25748	{NRP}	{nrp,nrps-like}
2349583	53111	NZ_JACJSH010000033.1	24086	77196	{NRP,Polyketide}	{nrp,polyketide,transat-pks}
2349584	44666	NZ_JACJTN010000008.1	1	44666	{Other,Polyketide}	{hgle-ks,other,t1pks}
2349585	28472	NZ_JACJSH010000035.1	25368	53839	{RiPP}	{lanthipeptide-class-ii,ripp}
2349586	20933	NZ_JACJTN010000008.1	93245	114177	{Terpene}	{terpene}
2349587	59701	NZ_JACJTN010000010.1	15954	75654	{NRP}	{nrp,nrps}
2349588	75029	NZ_JACJSH010000038.1	1	75029	{NRP,Polyketide}	{nrp,nrps,nrps-like,t1pks}
2349589	20933	NZ_JACJTP010000001.1	48935	69867	{Terpene}	{terpene}
2349591	21622	NZ_JACJTP010000008.1	1	21622	{NRP,Saccharide,Terpene}	{nrp,saccharide,terpene}
2349593	21616	NZ_JACJTN010000017.1	1	21616	{NRP,Saccharide,Terpene}	{nrp,saccharide,terpene}
2349594	13085	NZ_JACJSH010000039.1	59143	72227	{Terpene}	{terpene}
2349595	29988	NZ_JACJTP010000024.1	1	29988	{NRP}	{nrp,nrps}
2349596	38652	NZ_JACJTN010000022.1	33255	71906	{Other,Polyketide}	{hgle-ks,other}
2349597	21152	NZ_JACJSH010000040.1	6471	27622	{NRP,Other}	{cdps,other}
2349598	34844	NZ_JACJTP010000025.1	1	34844	{NRP}	{nrp,nrps}
2349601	32075	NZ_JACJTN010000035.1	9741	41815	{RiPP}	{lanthipeptide-class-v}
2349606	42165	NZ_JACJTM010000004.1	86201	128365	{RiPP}	{lanthipeptide-class-v}
2349607	26026	NZ_JACJSH010000062.1	7178	33203	{RiPP}	{lanthipeptide-class-ii,proteusin,ripp}
2349608	32081	NZ_JACJTP010000034.1	1	32081	{RiPP}	{lanthipeptide-class-v}
2349612	40115	NZ_JACJTP010000037.1	1	40115	{RiPP}	{lanthipeptide-class-v}
2349615	19199	NZ_JACJSH010000093.1	1	19199	{NRP}	{nrp,nrps-like}
2349617	43541	NZ_JACJTM010000007.1	1	43541	{Other,Polyketide}	{hgle-ks,other,t1pks}
2349618	16383	NZ_JACJTN010000052.1	1	16383	{Terpene}	{terpene}
2349623	36064	NZ_JACJTP010000048.1	1	36064	{Other,Polyketide}	{hgle-ks,other}
2349624	20933	NZ_JACJTM010000007.1	92120	113052	{Terpene}	{terpene}
2349625	59692	NZ_JACJTM010000013.1	25002	84693	{NRP}	{nrp,nrps}
2349627	16431	NZ_JACJTP010000058.1	1	16431	{Terpene}	{terpene}
2349628	24716	NZ_JACJTP010000064.1	1	24716	{Other,Polyketide}	{hgle-ks,other,t1pks}
