"region_gene_id"	"bgc_id"	"region_length"	"contig_name"	"region_start_nt"	"region_end_nt"	"bgc_annotation_id"	"region_class"	"region_category"
1946042314	12040470	26451	JADBTH010000153.1	1	26451	56548755	"[""nrps"", ""t1pks""]"	NA
1946152213	12041204	33744	JADBTA010000242.1	1	33744	56552299	t1pks	NA
1946211985	12041586	26451	JADBTC010000011.1	1	26451	56554120	"[""t1pks"", ""nrps""]"	NA
1946213106	12041594	3309	JADBTC010000125.1	1	3309	56554154	nrps	NA
1946213997	12041600	24062	JADBTC010000208.1	1	24062	56554184	t1pks	NA
1946881414	12046075	56011	JADBSL010000051.1	22877	78887	56575557	"[""nrps-like"", ""t1pks"", ""t3pks""]"	NA
1947164064	12047941	19499	JADBSF010000349.1	1	19499	56584519	t1pks	NA
1947794416	12051865	52119	JADEWE010000028.1	1022	53140	56603324	"[""hgle-ks"", ""t1pks""]"	NA
1973016030	12225994	8546	JAJEAQ010000440.1	1	8546	57429957	"[""nrps"", ""nrp-metallophore""]"	NA
1975802721	12245633	1997	JALJPP010000911.1	1	1997	57522214	lap	NA
1980911690	12281426	6847	JAGQBS010000030.1	1	6847	57690199	t3pks	NA
1981407567	12284728	21143	JAGQCF010000002.1	161880	183022	57705925	terpene	NA
1982849451	12294513	8446	JAKSDM010001406.1	1	8446	57751789	nrps	NA
2044699156	12706198	23866	JAQMUF010000294.1	1	23866	59708195	nrps	NA
2044814211	12706912	63817	JAQMUA010000076.1	1	63817	59711643	"[""nrp-metallophore"", ""nrps"", ""t1pks""]"	NA
2045204618	12709388	14033	JAQMTC010000063.1	36468	50500	59723624	terpene	NA
2052036261	12752732	15200	JANXWB010000042.1	1	15200	59931866	terpene	NA
2056743752	12783221	14223	JAKOGU010000131.1	218	14440	60077141	terpene	NA
2063144008	12823619	4927	JAPWJF010000659.1	1	4927	60268837	nrps-like	NA
2101477471	13065344	43259	JAPZRG010000036.1	1	43259	61406717	"[""nrps"", ""betalactone""]"	NA
2101575005	13066000	4773	JAPZRZ010000242.1	1	4773	61409778	spliceotide	NA
2101799119	13067607	8529	JAPZTK010000261.1	1	8529	61417189	t1pks	NA
2150212929	13121525	21212	QCMJ01000006.1	26988	48199	61654226	terpene	NA
2150346798	13122337	18130	QCAQ01000006.1	1948	20077	61657333	terpene	NA
2150449174	13123004	4130	QCPF01000033.1	1	4130	61659832	phosphonate	NA
15837383	69890	43718	NC_019729.1	226882	270599	334439	nrps	NA
15837973	69893	52092	NC_019729.1	4200964	4253055	334454	"[""nrps"", ""t1pks""]"	NA
15838330	69894	32970	NC_019729.1	4298240	4331209	334459	cyanobactin	NA
15838554	69895	43733	NC_019729.1	4465969	4509701	334464	mycosporine-like	NA
15839233	69899	75475	NC_019729.1	6170480	6245954	334481	"[""nrp-metallophore"", ""nrps""]"	NA
15840398	69904	20930	NC_019729.1	7007523	7028452	334503	terpene	NA
46600874	207243	16852	NZ_CP051167.1	2007365	2024216	993156	nrps-independent-siderophore	NA
46601249	207246	20933	NZ_CP051167.1	2449084	2470016	993173	terpene	NA
46601508	207249	28483	NZ_CP051167.1	3150611	3179093	993185	cyanobactin	NA
82334444	367404	62169	NZ_LR882944.1	570390	632558	1758568	"[""nrps"", ""nrps-like""]"	NA
82338705	367421	20626	NZ_LR882944.1	713626	734251	1758644	microviridin	NA
82341323	367433	99211	NZ_LR882944.1	936461	1035671	1758702	"[""nrps"", ""betalactone""]"	NA
82350577	367476	19305	NZ_LR882944.1	1744902	1764206	1758919	terpene	NA
82351560	367481	20189	NZ_LR882944.1	1829962	1850150	1758946	terpene	NA
82353403	367493	21950	NZ_LR882944.1	3197231	3219180	1759004	terpene	NA
82354613	367500	33024	NZ_LR882944.1	3441394	3474417	1759032	cyanobactin	NA
194537634	1033335	20939	NZ_CH724160.1	56050	76988	4910699	terpene	NA
194537824	1033336	41098	NZ_CH724160.1	668553	709650	4910704	t3pks	NA
195369731	1037654	16222	NZ_AADV02000085.1	1	16222	4931162	nrps-like	NA
196734960	1046134	44786	NZ_GL890970.1	264711	309496	4971020	nrps	NA
196735239	1046135	44599	NZ_GL890970.1	407021	451619	4971025	nrps	NA
201926434	1076727	30527	NZ_JH992890.1	47	30573	5115986	t1pks	NA
201928648	1076737	23465	NZ_JH992890.1	91331	114795	5116030	indole	NA
201928929	1076737	95974	NZ_JH992890.1	117568	213541	5116030	"[""nrps"", ""t1pks"", ""nrp-metallophore""]"	NA
202039092	1077338	18862	NZ_AJLJ01000374.1	1	18862	5118914	terpene	NA
207390636	1107076	20933	NZ_KE384667.1	76426	97358	5260369	terpene	NA
1904988713	11771106	41766	JAHHGU010000024.1	1	41766	55268253	"[""nrps"", ""lanthipeptide-class-ii""]"	NA
1902793463	11756409	21893	JAHHIH010000043.1	1	21893	55197882	arylpolyene	NA
233649328	1239293	37828	NZ_LMTZ01000164.1	12208	50035	5898415	lanthipeptide-class-v	NA
247730539	1303806	36647	NZ_MBQX01000086.1	1	36647	6208835	lanthipeptide-class-v	NA
248570443	1308138	23647	NZ_MRCE01000044.1	6892	30538	6229577	lap	NA
274935747	1447016	10778	NZ_BEIV01000019.1	1	10778	6894995	cyanobactin	NA
276662595	1457643	43105	NZ_LWSY01000138.1	16563	59667	6945507	nrps-like	NA
310740322	1635354	23199	NZ_JACJQQ010000046.1	21663	44861	7796417	lanthipeptide-class-v	NA
312201680	1642453	20831	NZ_JADEWI010000005.1	135088	155918	7830475	terpene	NA
387882631	2019880	20930	NZ_AWNH01000015.1	35863	56792	9631894	terpene	NA
412686458	2132887	52186	NZ_JRFE01000029.1	1	52186	10173210	"[""nrps"", ""nrp-metallophore"", ""t1pks""]"	NA
422617095	2185087	44078	NZ_MOLZ01000016.1	1	44078	10421449	"[""nrps"", ""microviridin""]"	NA
422641227	2185188	23629	NZ_MRCB01000036.1	17068	40696	10421944	t1pks	NA
426118917	2202413	17987	NZ_NOLK01000149.1	1	17987	10504146	thioamitides	NA
427686228	2209952	26037	NZ_NMQG01000221.1	1	26037	10540203	nrps	NA
432588099	2236885	45302	NZ_RCBY01000032.1	1	45302	10667590	"[""t1pks"", ""nrps""]"	NA
440822748	2281839	20669	NZ_BHVO01000008.1	1411	22079	10881599	cyanobactin	NA
440849437	2281994	10532	NZ_BHVP01000141.1	1	10532	10882332	microviridin	NA
442208848	2289562	68491	NZ_VILA01000007.1	8851	77341	10918147	"[""nrps"", ""betalactone""]"	NA
442250574	2289779	59641	NZ_VILC01000012.1	5356	64996	10919173	nrps	NA
442255070	2289796	6387	NZ_VILC01000149.1	1	6387	10919255	terpene	NA
446629041	2314669	17876	NZ_JABBYR010000004.1	13387	31262	11036480	terpene	NA
447707815	2321397	20239	NZ_SRRZ01000022.1	1	20239	11067674	terpene	NA
450612516	2337170	9342	NZ_JACKZM010000107.1	13238	22579	11142338	nrps-independent-siderophore	NA
450623851	2337244	29474	NZ_JACKZP010000079.1	1	29474	11142697	"[""nrps"", ""t1pks"", ""nrps-like""]"	NA
450667881	2337611	13536	NZ_JACKZN010000169.1	227	13762	11144498	"[""spliceotide"", ""rre-containing"", ""proteusin""]"	NA
450704316	2337925	7088	NZ_JACKZS010000295.1	1	7088	11146023	"[""nrps"", ""t1pks""]"	NA
452494567	2347268	75886	NZ_JACJOK010000029.1	12594	88479	11190716	"[""t1pks"", ""nrps""]"	NA
452599027	2347791	40689	NZ_JACJQA010000051.1	26049	66737	11193232	"2dos"	NA
452610480	2347854	81750	NZ_JACJPF010000041.1	51505	133254	11193536	"[""nrps"", ""nrp-metallophore""]"	NA
452657140	2348104	39383	NZ_JACJPN010000121.1	82115	121497	11194743	t1pks	NA
452676883	2348213	42300	NZ_JACJPW010000010.1	14162	56461	11195263	lanthipeptide-class-v	NA
452702391	2348352	20877	NZ_JACJRO010000059.1	1	20877	11195925	lanthipeptide-class-v	NA
452707776	2348381	13342	NZ_JACJQT010000090.1	1	13342	11196068	terpene	NA
452800043	2348874	47714	NZ_JACJQM010000014.1	31166	78879	11198460	t1pks	NA
452828011	2349032	29023	NZ_JACJRP010000057.1	1	29023	11199214	"[""nrp-metallophore"", ""nrps""]"	NA
452855802	2349185	20933	NZ_JACJRZ010000006.1	92395	113327	11199945	terpene	NA
452858054	2349198	53732	NZ_JACJRZ010000012.1	16064	69795	11200010	hgle-ks	NA
452962648	2349773	37692	NZ_JACJSJ010000074.1	4434	42125	11202783	"[""t1pks"", ""nrps""]"	NA
452973324	2349835	22146	NZ_JACJTB010000015.1	87522	109667	11203078	lap	NA
453069291	2350361	45940	NZ_JACJTK010000007.1	218202	264141	11205611	nrps	NA
453097369	2350555	3086	NZ_JACJTU010000150.1	1	3086	11206542	terpene	NA
453200983	2351069	9214	NZ_JACXWX010000151.1	1	9214	11209011	proteusin	NA
454266552	2356473	19865	NZ_JADEWM010000001.1	196380	216244	11234872	terpene	NA
454266925	2356475	21224	NZ_JADEWM010000001.1	548967	570190	11234881	terpene	NA
454377116	2357217	16237	NZ_JADEWW010000154.1	1	16237	11238412	lap	NA
455772187	2364747	20864	NZ_JAECZC010000064.1	1467	22330	11274211	terpene	NA
465740181	2416427	17146	NZ_JAERMH010000086.1	13235	30380	11519919	nrps-independent-siderophore	NA
467040368	2423482	63434	NZ_JAJDMQ010000002.1	9207	72640	11553398	"[""t1pks"", ""nrps-like"", ""transat-pks-like""]"	NA
469200776	2435531	92376	NZ_JAKGOY010000001.1	773902	866277	11610841	"[""nrps"", ""betalactone""]"	NA
469203196	2435541	19164	NZ_JAKGOY010000001.1	967032	986195	11610885	terpene	NA
469203870	2435545	32447	NZ_JAKGOY010000001.1	1218920	1251366	11610903	cyanobactin	NA
469205792	2435552	90267	NZ_JAKGOY010000001.1	2441443	2531709	11610941	"[""t1pks"", ""nrps""]"	NA
469208901	2435570	59636	NZ_JAKGOY010000001.1	3098902	3158537	11611019	"[""nrps"", ""nrps-like""]"	NA
469212312	2435577	19305	NZ_JAKGOY010000001.1	3749276	3768580	11611059	terpene	NA
469213097	2435581	20819	NZ_JAKGOY010000001.1	3832187	3853005	11611078	terpene	NA
469214873	2435591	41158	NZ_JAKGOY010000001.1	4374280	4415437	11611121	ladderane	NA
472758923	2455012	22330	NZ_JAIQZM010000012.1	135803	158132	11703442	lassopeptide	NA
1904288479	11766546	25020	JAHHHC010000061.1	4492	29511	55246371	hgle-ks	NA
477137274	2477881	23813	NZ_JAOWRF010000110.1	1	23813	11812203	"[""hgle-ks"", ""t1pks""]"	NA
477140304	2477903	23313	NZ_JAOWRF010000336.1	1	23313	11812307	resorcinol	NA
1905094237	11771800	20366	JAHHGQ010000052.1	13583	33948	55271565	proteusin	NA
482065071	2501367	41817	NZ_JAQMTP010000132.1	1	41817	11924419	nrps-like	NA
482125711	2501747	41910	NZ_JAQMSK010000180.1	1	41910	11926209	"[""lanthipeptide-class-v"", ""cyanobactin""]"	NA
482132401	2501787	72295	NZ_JAQMTA010000175.1	255	72549	11926408	"[""nrps"", ""t1pks"", ""nrps-like""]"	NA
482201502	2502210	34556	NZ_JAQMUG010000151.1	1	34556	11928466	"[""t1pks"", ""t3pks"", ""nrps-like""]"	NA
492367448	2554345	18815	DS022299.1	982564	1001378	12177238	terpene	NA
492367612	2554346	20541	DS022299.1	1016887	1037427	12177242	rre-containing	NA
492368220	2554350	23177	DS022299.1	1450676	1473852	12177259	lanthipeptide-class-ii	NA
492368364	2554351	20321	DS022299.1	1557497	1577817	12177264	rre-containing	NA
492368506	2554352	20909	DS022299.1	1703432	1724340	12177268	terpene	NA
1903640071	11762266	21911	JAHHHS010000004.1	111466	133376	55225902	terpene	NA
494411279	2566452	42191	HE973145.1	41015	83205	12232596	"[""nrps"", ""t1pks""]"	NA
499139509	2594101	10387	AXAQ01000038.1	4389	14775	12353669	ectoine	NA
499139690	2594102	25247	AXAQ01000038.1	29311	54557	12353675	terpene	NA
524759042	2727879	62186	LUHJ01000076.1	44274	106459	12976401	nrps	NA
524777102	2727992	62187	LUHI01000056.1	172040	234226	12976891	nrps	NA
525789047	2734783	58638	KV757545.1	1	58638	13006678	"[""nrps"", ""betalactone""]"	NA
525808474	2734914	8026	KV757770.1	1	8026	13007271	nrps	NA
532044150	2772207	44767	MTAX01000112.1	74089	118855	13173369	nrps-like	NA
532478856	2775388	15025	BDUC01000003.1	249042	264066	13187487	phosphonate	NA
532479064	2775390	20933	BDUC01000003.1	590409	611341	13187494	terpene	NA
532479570	2775393	27211	BDUC01000003.1	705914	733124	13187509	crocagin	NA
532479855	2775395	73942	BDUC01000003.1	864959	938900	13187516	"[""nrp-metallophore"", ""nrps"", ""t1pks""]"	NA
532480591	2775396	78752	BDUC01000003.1	1001434	1080185	13187524	"[""nrps"", ""nrps-like""]"	NA
532486612	2775422	47362	BDUC01000007.1	34173	81534	13187647	t1pks	NA
532626977	2776316	43857	NOLJ01000019.1	16553	60409	13191779	nrps	NA
539917544	2833430	49180	LAGX01000044.1	20216	69395	13435668	nrps	NA
540172529	2834920	20873	LIRO01000108.1	6163	27035	13442121	terpene	NA
541896294	2846829	64036	NJHX01000002.1	38537	102572	13494786	nrps	NA
543089377	2854324	24508	PXPT01000187.1	1	24508	13527961	"[""nrps"", ""nrp-metallophore"", ""nrps-like""]"	NA
545398817	2873926	20927	QBMN01000018.1	6198	27124	13613043	terpene	NA
548309417	2894890	17837	DNOZ01000121.1	20197	38033	13711720	terpene	NA
550354515	2909511	24805	RSCK01000046.1	27320	52124	13780441	nrps	NA
551477658	2917533	22852	REAI01000026.1	1	22852	13816728	nrps	NA
574494779	3070102	41363	CP050882.1	339946	381308	14510554	lanthipeptide-class-v	NA
574496013	3070108	88009	CP050882.1	488760	576768	14510586	"[""nrps"", ""betalactone""]"	NA
574498952	3070122	41067	CP050882.1	901582	942648	14510653	lanthipeptide-class-v	NA
574499929	3070130	20840	CP050882.1	1188732	1209571	14510694	terpene	NA
574500343	3070137	45816	CP050882.1	1705036	1750851	14510718	hgle-ks	NA
574501051	3070140	42268	CP050882.1	1783287	1825554	14510734	"[""lanthipeptide-class-v"", ""rre-containing"", ""spliceotide""]"	NA
574501842	3070146	22058	CP050882.1	2327989	2350046	14510761	lap	NA
574502184	3070151	18070	CP050882.1	2632918	2650987	14510786	terpene	NA
574502570	3070157	23183	CP050882.1	3062067	3085249	14510814	lanthipeptide-class-ii	NA
574502882	3070160	40588	CP050882.1	3142175	3182762	14510835	nrps-like	NA
574504083	3070171	20831	CP050882.1	3399148	3419978	14510886	terpene	NA
574504515	3070176	143436	CP050882.1	3484948	3628383	14510905	"[""nrps"", ""t1pks"", ""nrps-like""]"	NA
574506656	3070183	46429	CP050882.1	3738595	3785023	14510944	nrps	NA
574507522	3070189	27782	CP050882.1	4106776	4134557	14510966	cyanobactin	NA
574508163	3070190	52128	CP050882.1	4349832	4401959	14510977	"[""hgle-ks"", ""t1pks""]"	NA
580076255	3110934	24596	JAAMUW010000071.1	1	24596	14694080	lanthipeptide-class-v	NA
635318086	3482301	44686	NZ_LAHA01000020.1	1	44686	16342284	nrps	NA
635347148	3482446	36107	NZ_LAHC01000030.1	40187	76293	16342992	lanthipeptide-class-v	NA
635347687	3482449	43411	NZ_LAHB01000053.1	24840	68250	16343008	nrps-like	NA
635368471	3482574	1379	NZ_LAHE01000314.1	1	1379	16343615	proteusin	NA
635383456	3482658	20425	NZ_LAHF01000044.1	1	20425	16344018	lap	NA
636050022	3486365	4306	NZ_NRQW01000578.1	1	4306	16361723	mycosporine-like	NA
637213742	3493077	48954	NZ_PVWG01000009.1	24888	73841	16393593	nrps	NA
637251084	3493322	9521	NZ_PVWM01000269.1	1	9521	16394757	mycosporine-like	NA
914204474	5404834	3049	CANLUB010000527.1	1	3049	25214138	cyanobactin	NA
929839000	5495000	1601	CAINUW010000567.1	1	1601	25629256	terpene	NA
933687269	5517204	3241	CAIXLN010000491.1	1	3241	25730898	t3pks	NA
935144217	5525577	1561	CAJABW010000006.1	1	1561	25769207	t3pks	NA
935291806	5526423	2408	CAJAZO010000121.1	1	2408	25773083	t3pks	NA
936309867	5532300	10798	REAO01000230.1	1	10798	25800163	terpene	NA
939957942	5553019	11090	CAJYBI010000006.1	1	11090	25896094	terpene	NA
959550891	5666436	3355	CALHGI010000325.1	1	3355	26414392	nrps-like	NA
962742306	5684674	20930	JAABRM010000006.1	65209	86138	26498525	terpene	NA
1301464552	7795103	21123	AQPY01000166.1	1	21123	36499241	nrps	NA
1323254403	7940839	14497	JAHHGW010000074.1	1	14497	37188018	phenazine	NA
1323254822	7940844	56707	JAHHGW010000076.1	119170	175876	37188040	nrps	NA
1337752474	8055778	20909	JFLH01000010.1	10154	31062	37693950	terpene	NA
1338226195	8059247	42302	VIRO01000134.1	101388	143689	37709112	lanthipeptide-class-v	NA
1342125422	8086736	48561	MTPU01000053.1	27779	76339	37830967	hgle-ks	NA
1352223657	8153058	29562	LAHH01000076.1	1	29562	38131327	nrps	NA
1352549640	8155266	19648	FYBH01000289.1	7151	26798	38141494	cyanobactin	NA
1353084349	8158974	5350	JAGKSW010000030.1	1	5350	38158338	lanthipeptide-class-ii	NA
1360678252	8209526	19930	RCBY01000031.1	1	19930	38389681	lap	NA
1360680622	8209541	18485	RCBY01000126.1	4692	23176	38389756	rre-containing	NA
1369601428	8272952	8662	JADEXI010000159.1	1	8662	38670570	t1pks	NA
1369711468	8273763	8083	AJHB01000358.1	1	8083	38674111	terpene	NA
1370201180	8277451	53234	JAHHIL010000040.1	1	53234	38689971	"[""nrp-metallophore"", ""nrps"", ""t1pks""]"	NA
1370347647	8278542	37728	JADEVZ010000038.1	8497	46224	38694674	lanthipeptide-class-v	NA
1370535832	8279953	3421	CALKXM010000386.1	1	3421	38700756	nrps-like	NA
1373388065	8300949	21774	CALIFL010000349.1	1	21774	38793029	nrps-like	NA
1379839167	8350288	12615	NHIK01000007.1	2843	15457	39012430	terpene	NA
1390490254	8441809	20939	NQKW01000012.1	9796	30734	39416070	terpene	NA
1393375513	8470457	42417	MUGG01000069.1	10602	53018	39540962	lanthipeptide-class-v	NA
1395401300	8490668	7292	VJOX01000481.1	1	7292	39628006	terpene	NA
1398115268	8517185	50117	JAHCMI010000047.1	9546	59662	39741598	"[""hgle-ks"", ""t1pks""]"	NA
1398998202	8525077	28007	SFBF01000276.1	1	28007	39775681	nrps	NA
1399328780	8528015	23581	SFAR01000190.1	1	23581	39788561	"[""hgle-ks"", ""rre-containing""]"	NA
1399822343	8531912	90926	SFAV01000111.1	620	91545	39805510	"[""t1pks"", ""nrps""]"	NA
1399823399	8531915	6283	SFAV01000132.1	1	6283	39805522	cyanobactin	NA
1399946019	8532924	5063	JADBUU010000370.1	1	5063	39809896	microviridin	NA
1400619538	8538683	5378	SFAI01000182.1	1	5378	39834847	nrps	NA
1400888020	8541033	2950	SFAF01000070.1	1	2950	39845013	cyanobactin	NA
1401454319	8546067	55713	SFAB01000137.1	11227	66939	39867185	"[""nrps-like"", ""nrps""]"	NA
1402433901	8554399	13635	JACDQL010000144.1	1	13635	39903736	terpene	NA
1403186134	8560280	21269	PGOV01000003.1	159989	181257	39929727	terpene	NA
1403897443	8565600	21729	JAOLJN010000005.1	11947	33675	39953332	t3pks	NA
1404172105	8567638	32512	JAQMTK010000020.1	1	32512	39962414	"[""hgle-ks"", ""t1pks""]"	NA
1404174647	8567664	34758	JAQMTK010000327.1	1	34758	39962532	hgle-ks	NA
1405851557	8581294	8644	JAGHZM010000162.1	1	8644	40022596	t1pks	NA
1405931333	8581864	12291	JAQMTY010000029.1	1	12291	40025123	terpene	NA
1405945781	8581994	14523	JAGHZL010000080.1	7567	22089	40025689	terpene	NA
1406003360	8582551	20831	JAQMTT010000109.1	1958	22788	40028129	terpene	NA
1406096496	8583336	16440	JAQMTJ010000196.1	1	16440	40031571	lanthipeptide-class-v	NA
1406103419	8583395	22739	BJCH01000026.1	1	22739	40031841	"[""ripp-like"", ""cyanobactin""]"	NA
1406103476	8583395	20810	BJCH01000026.1	23799	44608	40031841	terpene	NA
1406365131	8585519	61852	BJCK01000001.1	121631	183482	40041161	"[""nrps"", ""nrps-like""]"	NA
1406653288	8587698	5640	WBKN01000190.1	1	5640	40050736	t1pks	NA
1407995676	8597885	3526	JAPZRJ010000499.1	1	3526	40095446	nrps-like	NA
1410646338	8617835	4897	JAICRN010000465.1	1	4897	40183314	t1pks	NA
1411035279	8620883	30358	JADEXV010000009.1	1	30358	40196679	mycosporine-like	NA
1411036290	8620891	40978	JADEXV010000027.1	1	40978	40196717	nrps-like	NA
1411340466	8623058	131247	JADEXL010000004.1	5333	136579	40206137	"[""nrps"", ""t1pks""]"	NA
1411355312	8623171	49143	JACJOF010000005.1	14510	63652	40206627	nrps	NA
1411451089	8623983	23896	JACJOE010000035.1	122235	146130	40210164	lassopeptide	NA
1411516442	8624647	18694	QCUG01000018.1	6890	25583	40212930	terpene	NA
1411851488	8627270	20927	JACJOP010000035.1	208653	229579	40224296	terpene	NA
1412330203	8630911	20294	JACJOT010000013.1	287122	307415	40240069	microviridin	NA
1412330479	8630912	45121	JACJOT010000013.1	356561	401681	40240075	nrps-like	NA
1412440288	8631704	44131	JACJOY010000127.1	4075	48205	40243515	nrps	NA
1412816071	8634788	3136	JAOOHY010000037.1	1	3136	40256749	terpene	NA
1414065993	8644414	45994	JACYME010000145.1	1	45994	40298381	"[""t1pks"", ""nrps-like""]"	NA
1414472483	8647400	6050	JACYLX010000002.1	1	6050	40311372	resorcinol	NA
1414567953	8648148	21896	BLZO01000085.1	134335	156230	40314635	terpene	NA
1414869227	8650291	22298	JACJQW010000030.1	53301	75598	40323985	lap	NA
1415197838	8652659	22256	JACJRB010000010.1	90747	113002	40334390	lap	NA
1415575768	8655478	12880	JAKOGX010000147.1	1	12880	40346857	"[""nrps"", ""nrps-like""]"	NA
1415768663	8656866	16364	JAKOGT010000122.1	1	16364	40352952	nrps	NA
1415769283	8656873	10041	JAKOGT010000215.1	1	10041	40352986	lanthipeptide-class-v	NA
1415945355	8658115	6853	JAKOGS010000262.1	1	6853	40358501	hgle-ks	NA
1416461323	8661905	3170	JAAURE010000557.1	1	3170	40375091	terpene	NA
1416944723	8665336	38446	JACJSS010000023.1	1	38446	40390250	hgle-ks	NA
1416982865	8665637	25523	JAAUON010000094.1	1	25523	40391521	nrps-like	NA
1417324363	8668092	5059	JAAUOR010000526.1	1	5059	40402310	hgle-ks	NA
1417409006	8668760	4641	JAAUPG010000164.1	1	4641	40405191	spliceotide	NA
1417494916	8669385	16491	CALIDI010000016.1	119609	136099	40407982	terpene	NA
1418104507	8673770	25703	JACJTU010000008.1	196741	222443	40427147	phosphonate	NA
1418181342	8674254	140081	JACJTV010000005.1	139119	279199	40429267	"[""nrp-metallophore"", ""nrps"", ""t1pks""]"	NA
1419987809	8687618	5607	CAJCBZ010000288.1	1	5607	40487785	terpene	NA
1420604274	8692089	8617	JAPWJE010000242.1	1	8617	40507389	nrps	NA
1421858036	8701113	16207	JAJAYU010000104.1	1	16207	40546553	nrps-like	NA
1425689048	8727470	47285	BBWW01000001.1	315836	363120	40668267	nrps	NA
1425689572	8727472	19842	BBWW01000001.1	958339	978180	40668279	terpene	NA
1425689757	8727473	24794	BBWW01000001.1	1303418	1328211	40668283	"[""proteusin"", ""lanthipeptide-class-ii""]"	NA
1425690318	8727478	19158	BBWW01000001.1	2208734	2227891	40668308	terpene	NA
1425690468	8727479	20404	BBWW01000001.1	2526837	2547240	40668312	terpene	NA
1425690595	8727480	40648	BBWW01000001.1	2721341	2761988	40668317	nrps-like	NA
1425690999	8727482	20438	BBWW01000001.1	3307363	3327800	40668327	phenazine	NA
